ref_id,SATS_score,GCSE_grade,GCE_AS_grade,GCE_A_grade,GCE_A_Maths_grade
1002498,117,9,B,A,A
1008529,112,9,A,A*,A
1002842,103,6,A,C,B
1004375,105,7,C,A,B
1006998,107,4,C,A,B
1009750,90,3,D,C,C
1007980,103,4,B,A,B
1003046,100,5,A,C,C
1002724,97,3,C,B,C
1007573,103,4,B,B,C
1009564,119,7,B,A,B
1004289,110,7,A,A*,A
1000441,100,4,A,B,B
1008626,110,9,A,C,B
1006501,116,9,A,B,B
1001103,112,7,B,A*,B
1002285,105,6,A,B,B
1006943,100,5,C,B,C
1000786,111,8,A,A,B
1000114,108,6,A,B,B
1001335,112,8,B,A*,A
1005178,110,7,B,C,B
1004348,113,9,B,A*,A
1006288,101,5,B,C,C
1007525,116,7,B,A,B
1005264,107,7,B,A,B
1006953,120,8,A,A,A
1002392,99,3,D,D,D
1007891,119,7,B,A,B
1005296,107,6,A,C,B
1007656,100,7,B,C,C
1000145,101,4,B,B,C
1008866,102,4,A,B,B
1004638,108,7,B,C,B
1004365,109,6,B,C,B
1001086,100,5,A,C,C
1008690,105,4,A,C,C
1000997,120,8,B,A,A
1009751,119,7,A,B,B
1007123,108,4,A,A,B
1009141,105,7,B,B,B
1002827,106,7,B,A,B
1002904,110,7,B,B,B
1004794,97,4,B,D,C
1005540,103,6,C,C,C
1009260,92,4,C,B,C
1004488,108,7,A,A,B
1009555,110,6,B,C,B
1005460,101,4,C,C,C
1009703,118,6,A,C,B
1000646,95,3,C,C,C
1008759,93,4,B,B,C
1008487,107,4,C,C,C
1001266,113,6,A,A,B
1006344,118,7,A,A*,A
1003947,101,7,A,B,B
1004615,114,9,B,A,A
1005760,105,4,A,A,B
1003390,104,4,C,C,C
1007469,112,7,B,A,B
1000746,110,9,B,C,B
1004495,92,5,B,D,C
1003510,117,6,B,B,B
1005092,116,6,A,B,B
1007101,100,7,B,B,B
1007380,108,7,C,A,B
1004218,109,6,C,C,C
1004898,107,5,B,C,C
1007451,101,7,A,B,B
1003507,100,4,C,C,C
1000591,105,5,C,A,B
1005200,114,6,A,B,B
1009480,109,6,A,C,B
1000928,102,7,C,A,B
1002698,111,6,A,B,B
1009432,90,5,D,B,C
1002765,114,6,B,B,B
1001097,91,3,D,D,D
1004114,102,4,D,D,C
1002107,96,3,B,C,C
1007868,95,5,C,C,C
1001995,114,9,B,B,B
1009926,101,5,A,C,C
1005586,108,7,B,A,B
1002585,105,5,A,C,C
1000697,109,5,C,C,C
1003564,106,6,B,B,B
1003868,95,4,C,C,C
1004947,113,9,B,B,B
1002623,101,7,C,C,C
1006856,93,4,B,B,C
1002326,102,5,C,B,C
1004792,117,9,A,B,B
1006682,112,9,B,A,B
1000719,102,4,C,B,C
1006367,102,4,B,C,C
1002040,102,5,A,B,B
1008174,120,8,A,A,A
1007457,108,7,C,C,C
1005265,108,6,B,B,B
1002134,113,6,A,B,B
1004679,107,5,A,A,B
1005270,103,4,D,C,C
1008008,103,7,C,A,B
1001747,104,7,B,B,B
1007028,105,4,C,B,C
1005145,111,7,B,A*,B
1006649,105,6,C,B,B
1009288,111,8,A,A,B
1008613,104,6,A,B,B
1000902,106,6,C,C,C
1000632,90,3,C,B,C
1005433,112,6,A,C,B
1003922,108,7,C,A,B
1003930,113,6,B,A,B
1006263,90,5,C,C,C
1006037,120,8,B,A*,A
1006891,104,7,B,B,B
1009933,114,8,A,A*,A
1004885,97,3,B,B,C
1009246,110,7,A,C,B
1009194,97,4,D,D,D
1004943,100,6,C,A,B
1008595,120,6,A,A,B
1000149,103,2,D,E,D
1003144,107,7,B,C,B
1002950,112,6,B,A*,B
1000077,109,4,C,C,C
1003560,106,7,B,A,B
1003412,108,6,C,C,C
1006545,120,7,A,A*,A
1001982,105,4,A,A,B
1002732,107,5,B,A,B
1006218,113,9,A,C,B
1005675,114,9,B,B,B
1006410,114,8,A,A,A
1009062,110,9,A,B,B
1009962,96,4,D,D,D
1000907,118,8,A,C,B
1008519,96,2,D,U,E
1002154,107,7,A,C,B
1006872,99,4,B,D,C
1004980,104,4,B,A,B
1000600,108,7,A,A,B
1002335,108,7,B,C,B
1008415,108,4,A,C,C
1002611,118,8,A,B,B
1009215,109,5,A,C,B
1002290,103,7,B,A,B
1009888,113,8,A,B,B
1001835,115,7,A,A*,A
1003888,95,3,D,B,C
1000752,110,7,A,A*,A
1005156,111,6,A,A,B
1001391,103,5,C,A,B
1005924,116,8,A,A,A
1001868,104,5,B,C,C
1003075,106,6,B,B,B
1001152,104,5,A,A,B
1004883,105,6,B,A,B
1007609,96,4,B,B,C
1004986,93,4,B,C,C
1004165,118,8,A,A,A
1003121,98,5,B,D,C
1007465,97,4,D,B,C
1006055,90,5,C,C,C
1004041,100,7,B,B,B
1002297,94,5,C,D,C
1001228,118,7,A,C,B
1008943,113,6,B,C,B
1001616,99,4,D,B,C
1007179,120,7,A,A,A
1009832,113,7,A,A,B
1000446,102,4,C,A,B
1009257,90,3,C,C,C
1000856,120,9,A,C,B
1007319,94,3,B,C,C
1004235,92,5,D,B,C
1002430,113,6,A,A*,B
1004510,120,7,A,A*,A
1002361,116,8,A,A*,A
1008155,110,6,A,B,B
1006296,110,6,A,A,B
1009714,112,7,B,B,B
1001371,111,7,B,B,B
1008310,107,7,C,C,C
1003290,106,4,B,C,C
1000533,104,6,A,B,B
1007689,99,3,B,C,C
1003333,103,5,B,B,B
1003940,91,4,D,D,D
1002764,104,4,C,B,C
1004606,97,4,B,B,C
1003020,96,3,C,B,C
1006713,106,6,A,A,B
1000374,116,6,A,A*,A
1002589,112,6,A,A*,B
1002467,92,5,B,C,C
1008071,97,4,D,C,C
1000084,113,6,B,A,B
1000387,97,3,B,D,C
1001293,103,4,B,B,C
1008818,109,6,B,C,B
1009095,97,5,B,B,C
1009684,106,4,B,A,B
1004995,94,3,C,C,C
1008106,100,7,A,C,B
1002735,108,5,C,B,B
1003425,92,5,B,C,C
1005721,109,4,B,C,C
1004960,105,7,B,A,B
1009940,109,5,A,B,B
1003886,107,5,A,A,B
1003373,116,6,B,C,B
1003819,106,7,A,B,B
1003978,102,4,B,C,C
1004781,106,5,C,B,B
1000102,109,6,C,C,C
1009284,105,6,C,C,C
1006997,105,7,A,A,B
1008072,99,4,B,B,C
1009434,100,7,C,A,B
1005685,94,3,B,B,C
1002539,119,7,B,A,B
1002298,95,3,D,C,C
1007134,99,5,D,B,C
1002407,99,4,D,D,C
1000303,112,7,B,C,B
1005236,103,7,C,B,B
1000652,115,9,A,A*,A
1009036,100,5,B,A,B
1007495,107,6,A,B,B
1000639,98,3,B,C,C
1005016,120,8,A,A*,A
1009053,95,3,D,C,C
1000309,107,4,B,B,B
1005811,110,9,A,B,B
1006125,108,5,C,C,C
1002695,104,4,C,B,C
1009515,104,5,C,A,B
1003420,105,6,A,C,B
1004333,104,7,B,B,B
1001843,113,8,B,B,B
1000689,120,8,B,B,B
1002975,101,7,A,A,B
1005886,94,3,B,D,C
1002063,104,5,C,B,C
1007382,120,6,B,A*,B
1001668,99,3,B,B,C
1001854,118,8,B,A*,A
1003586,118,8,B,A,B
1008648,101,7,B,C,C
1003181,110,6,A,B,B
1000142,118,8,A,C,B
1003830,102,4,C,B,C
1007048,103,6,C,A,B
1009067,100,4,A,B,B
1006858,97,3,D,D,D
1009281,100,5,B,A,B
1003973,95,4,D,B,C
1007967,105,5,A,A,B
1005728,99,5,D,D,C
1008846,107,5,C,A,B
1003987,93,5,D,B,C
1009367,108,4,A,B,B
1008255,112,7,A,A*,A
1002863,90,3,D,D,D
1009418,108,4,C,A,B
1007455,115,9,A,A,A
1008196,95,4,B,B,C
1008774,118,9,B,A*,A
1002631,108,4,B,C,C
1005028,99,3,B,C,C
1003459,105,7,B,B,B
1009565,109,5,C,C,C
1008154,106,7,B,C,B
1003711,109,5,C,A,B
1007677,98,5,C,C,C
1004544,106,7,C,B,B
1006365,94,4,D,C,C
1003826,104,7,B,A,B
1005625,98,5,B,C,C
1005161,99,3,B,C,C
1006217,115,9,B,C,B
1004322,114,6,B,A*,B
1005455,110,9,B,C,B
1007836,96,3,C,B,C
1007055,102,7,C,A,B
1007741,115,9,B,B,B
1005603,106,7,C,C,C
1006286,120,7,A,B,B
1009326,108,5,B,A,B
1002541,107,5,C,C,C
1004902,103,5,B,B,B
1008356,106,5,B,C,C
1003730,104,7,A,A,B
1001872,111,7,A,C,B
1001393,113,6,B,A*,B
1007585,99,5,B,B,B
1004870,94,3,B,C,C
1009659,90,3,D,D,D
1002976,109,5,C,B,B
1003047,96,5,D,C,C
1005010,90,3,B,D,C
1001912,108,6,C,B,B
1008810,120,9,B,C,B
1006156,105,6,A,B,B
1007230,112,7,A,B,B
1005294,106,5,A,A,B
1005367,104,7,C,C,C
1008287,112,5,B,B,B
1008416,103,6,C,C,C
1008671,107,6,B,C,C
1007291,108,7,C,A,B
1002437,100,6,C,C,C
1003495,113,9,A,B,B
1001135,104,5,B,B,B
1001870,99,3,D,D,D
1000460,109,5,C,A,B
1006260,98,4,B,C,C
1003872,105,4,B,A,B
1009258,105,5,A,C,C
1000219,114,9,A,A,A
1008234,109,7,A,C,B
1003264,105,7,A,C,B
1006890,112,6,B,A,B
1006241,116,9,A,A,A
1009921,109,4,B,C,C
1009121,105,5,C,A,B
1007362,95,4,B,C,C
1007640,96,4,C,C,C
1000596,103,7,A,B,B
1001210,100,4,C,B,C
1008858,104,4,C,D,C
1006767,105,7,A,A,B
1003329,109,6,B,C,B
1002544,104,4,C,C,C
1008675,109,4,A,A,B
1002848,106,7,A,B,B
1006598,90,5,D,B,C
1001000,97,3,B,D,C
1009163,104,6,C,C,C
1003782,95,4,B,D,C
1006141,110,8,B,B,B
1001291,117,7,A,B,B
1006001,115,9,A,C,B
1001873,103,6,B,B,B
1003909,117,9,A,B,B
1009790,106,6,C,C,C
1008300,102,4,C,A,B
1006178,100,6,A,B,B
1008167,103,6,C,A,B
1002673,102,5,C,A,B
1006232,106,4,C,A,B
1007856,106,6,B,A,B
1002920,105,6,A,C,B
1009638,108,7,A,A*,B
1001493,115,7,B,C,B
1007095,113,6,B,B,B
1006110,93,3,B,B,C
1004172,90,5,C,B,C
1006840,112,9,B,A*,A
1006624,94,3,B,C,C
1002081,103,6,B,A,B
1003262,96,4,C,D,C
1008717,91,3,C,D,D
1004152,109,5,A,A,B
1009979,111,9,B,C,B
1009297,100,7,B,B,B
1005743,90,3,D,C,C
1003894,101,4,C,C,C
1006177,108,4,A,A,B
1004558,93,3,C,B,C
1003292,106,5,B,A,B
1005648,105,7,B,B,B
1009637,110,9,B,C,B
1003284,106,4,A,C,C
1005941,97,4,C,C,C
1002009,115,7,A,A*,A
1005963,104,7,B,A,B
1000583,105,5,A,B,B
1007999,98,5,B,C,C
1000491,101,5,B,B,B
1002787,98,3,D,B,C
1000208,104,6,C,A,B
1008188,119,9,A,A,A
1009025,94,6,A,C,C
1004098,92,3,B,C,C
1003804,117,8,B,B,B
1004546,103,6,C,B,B
1002279,100,7,A,C,B
1000467,113,7,B,B,B
1002397,100,5,B,C,C
1003610,120,8,A,B,B
1001404,110,7,A,C,B
1003862,101,7,B,C,C
1007815,120,6,A,B,B
1001728,100,4,C,B,C
1003423,111,6,B,B,B
1000039,107,5,A,B,B
1002905,115,7,A,A*,A
1001118,117,8,B,A*,A
1001716,105,5,B,A,B
1009406,99,5,B,D,C
1004182,109,6,B,D,C
1004279,100,7,B,B,B
1009065,120,7,A,A,A
1003253,106,5,A,C,B
1006398,102,5,C,A,B
1000987,106,7,A,B,B
1005661,94,4,B,C,C
1007102,97,4,D,B,C
1007771,115,6,A,C,B
1001285,100,7,A,C,B
1003770,97,3,C,B,C
1000602,109,5,B,A,B
1003943,114,6,A,C,B
1005612,111,8,A,C,B
1009108,113,6,A,A,B
1002819,99,3,B,C,C
1001727,94,3,D,D,D
1008538,117,8,B,C,B
1001682,102,5,C,A,B
1005197,103,5,B,C,C
1005331,116,9,A,C,B
1009646,109,5,A,C,B
1002909,109,6,C,A,B
1001808,120,9,B,B,B
1002915,100,4,B,A,B
1009991,112,6,B,A*,B
1000172,105,7,A,A,B
1008984,107,7,A,B,B
1004810,117,8,A,A*,A
1002740,109,6,C,A,B
1008418,109,6,C,C,C
1008456,114,9,B,A,A
1004560,102,7,B,C,C
1002728,98,3,C,B,C
1000535,97,5,D,C,C
1009618,90,5,D,B,C
1001886,120,8,B,C,B
1009989,96,4,C,B,C
1005027,103,5,A,C,C
1002528,103,6,A,A*,B
1002286,107,5,C,A,B
1005843,112,5,C,B,B
1008067,112,7,A,B,B
1007844,100,6,A,A,B
1007821,104,4,A,C,C
1009633,107,4,C,A,B
1006697,103,4,A,A,B
1005735,118,6,B,A*,B
1005305,109,4,A,A,B
1006884,111,6,B,B,B
1006860,110,6,A,A*,B
1008729,114,9,A,B,B
1001355,106,6,A,B,B
1005697,95,4,D,C,C
1004831,108,4,A,C,C
1004026,100,6,B,B,B
1007225,101,5,C,A,B
1008536,110,8,B,A,B
1008950,115,9,B,C,B
1005279,105,7,A,B,B
1005038,107,6,B,C,C
1006003,119,6,A,A,B
1006258,107,7,C,C,C
1003706,120,6,B,B,B
1006039,110,7,B,C,B
1008357,91,5,B,C,C
1005259,111,6,D,E,C
1009164,108,7,C,B,B
1000658,115,9,B,A,A
1005208,110,8,A,A*,A
1007534,104,6,B,C,C
1007975,95,5,D,D,C
1001940,103,4,C,B,C
1003651,98,4,C,B,C
1005711,100,6,A,B,B
1008577,110,8,A,A*,A
1007401,118,9,B,C,B
1006526,108,5,C,B,B
1000321,95,5,D,D,C
1002617,109,5,B,B,B
1003021,115,8,A,B,B
1006656,100,6,B,B,B
1000076,104,7,A,B,B
1009327,105,6,A,B,B
1005770,99,4,D,C,C
1007814,110,6,A,B,B
1007377,104,6,A,C,B
1001850,108,5,C,B,B
1001949,98,4,B,D,C
1005655,102,6,A,A,B
1002379,111,6,A,B,B
1005406,102,5,A,B,B
1004660,119,4,C,B,B
1006438,102,6,C,C,C
1007359,107,7,C,C,C
1006819,112,7,A,A*,A
1001407,94,3,B,C,C
1006145,91,5,B,D,C
1005788,93,4,D,D,D
1005106,115,8,B,A,B
1009245,101,2,E,E,D
1006299,120,6,B,C,B
1002643,100,7,C,C,C
1004058,106,7,B,B,B
1007192,117,9,A,B,B
1004145,120,9,B,C,B
1005782,120,9,B,A,A
1004699,115,7,B,B,B
1003822,113,6,A,C,B
1003765,110,9,B,C,B
1008311,111,6,A,A*,B
1009571,101,6,C,A,B
1002494,98,3,C,D,C
1007901,105,7,A,A,B
1009743,104,5,C,B,C
1002170,101,7,A,B,B
1007766,111,6,A,C,B
1000319,113,7,B,A,B
1002131,106,5,C,C,C
1002078,117,6,B,A,B
1007837,96,5,A,A,B
1003028,103,5,B,C,C
1000012,99,5,D,B,C
1004788,90,3,B,C,C
1009392,104,5,A,A,B
1007964,104,7,A,B,B
1002491,117,7,B,A*,A
1009704,110,8,B,A,B
1003616,97,4,B,B,C
1006513,120,7,B,C,B
1006676,115,7,A,B,B
1005424,110,6,A,A*,B
1009974,103,7,B,B,B
1009723,97,4,D,B,C
1008988,102,6,B,C,C
1001998,114,7,B,A*,B
1008078,120,8,A,A*,A
1005401,117,6,B,B,B
1000154,101,4,A,B,B
1001945,96,3,C,B,C
1000370,106,5,C,B,B
1005828,91,5,D,D,D
1001696,108,6,B,B,B
1004769,104,6,C,A,B
1001929,101,7,C,C,C
1002987,92,4,B,D,C
1008199,109,5,A,A,B
1003696,101,4,C,C,C
1002212,96,5,D,B,C
1000990,90,4,B,D,C
1008083,105,6,C,B,B
1004516,119,9,A,C,B
1001675,118,6,B,C,B
1000923,101,7,C,C,C
1009636,100,7,B,B,B
1008980,109,6,C,A,B
1004953,97,4,C,D,C
1001644,107,4,A,B,B
1003466,111,8,B,A,B
1003569,115,6,A,A,B
1003665,104,5,B,A,B
1003010,103,6,C,B,B
1007481,98,5,B,C,C
1009960,98,5,C,B,C
1007386,103,5,A,A,B
1006181,108,4,B,C,C
1009203,112,8,A,B,B
1008235,99,5,B,B,B
1007617,117,8,A,B,B
1005474,103,3,C,C,C
1008468,105,7,B,B,B
1000826,99,5,D,C,C
1003876,90,4,D,B,C
1006304,112,9,A,B,B
1009968,111,8,A,A*,A
1007982,103,7,B,B,B
1004018,106,4,C,A,B
1004765,109,5,A,C,B
1001628,92,3,D,D,D
1002186,101,7,C,A,B
1007594,111,9,B,A*,A
1007471,95,3,C,C,C
1008993,107,5,B,B,B
1006962,94,3,B,D,C
1004203,109,5,B,A,B
1009884,105,4,A,B,B
1006503,92,2,D,E,D
1005207,114,9,B,B,B
1002780,99,4,D,C,C
1000338,99,5,B,C,C
1003626,107,4,C,A,B
1009649,114,7,B,A*,B
1005552,97,3,B,B,C
1002143,105,4,A,C,C
1007931,108,7,B,A,B
1005035,111,8,A,C,B
1008665,106,4,A,C,C
1005518,102,7,C,B,B
1006016,98,4,C,B,C
1002530,106,5,B,C,C
1000333,96,4,B,C,C
1005844,90,5,D,D,D
1006690,108,7,B,C,B
1008816,112,7,B,A,B
1006207,90,5,A,A,B
1008026,97,4,B,D,C
1000028,110,9,A,B,B
1008198,120,8,A,A,A
1008144,105,6,C,C,C
1007710,99,3,B,D,C
1003369,104,7,B,A,B
1003974,116,6,A,A,B
1001864,100,6,C,A,B
1006733,99,3,D,D,D
1001238,101,6,A,C,B
1008475,97,5,D,C,C
1000240,106,6,A,B,B
1006164,118,7,A,C,B
1001937,108,4,B,C,C
1003087,103,6,B,A,B
1003875,103,4,B,C,C
1009744,92,5,D,B,C
1001599,112,6,A,A,B
1002581,104,4,B,B,B
1003489,104,4,A,C,C
1004420,120,7,B,C,B
1001441,107,4,A,C,C
1003378,99,4,C,B,C
1004131,102,4,C,B,C
1009240,114,8,B,A,B
1003228,106,7,B,B,B
1002609,93,7,A,B,B
1009051,112,9,B,A,B
1002380,100,5,B,C,C
1001398,120,9,B,B,B
1000741,114,9,A,B,B
1009431,101,5,C,B,C
1003664,115,7,A,A*,A
1009575,106,6,A,C,B
1008768,112,6,B,C,B
1005762,109,5,A,B,B
1006497,98,4,C,B,C
1002374,100,4,C,A,B
1004020,113,8,B,B,B
1003629,102,4,A,C,C
1005366,102,4,C,A,B
1005803,97,5,D,D,C
1003577,108,7,B,B,B
1007711,120,6,B,B,B
1005905,96,3,C,C,C
1005725,105,5,A,C,C
1009674,116,7,C,C,B
1005893,104,4,B,A,B
1008886,109,6,C,A,B
1001406,97,5,D,C,C
1003281,108,7,C,A,B
1007685,104,4,B,A,B
1006348,113,7,A,C,B
1002723,114,7,B,C,B
1004989,120,7,B,C,B
1003932,110,7,B,A*,B
1006958,108,4,C,B,C
1009842,107,7,C,B,B
1008936,102,6,A,B,B
1008476,108,6,B,C,C
1004118,103,6,C,C,C
1000838,106,5,A,A,B
1005008,116,9,B,C,B
1008790,97,4,B,C,C
1001559,114,7,A,A,B
1005807,116,7,B,B,B
1004272,104,7,C,B,B
1003587,90,4,B,D,C
1004129,100,4,A,A,B
1005086,115,9,B,A,A
1000782,105,7,C,B,B
1008289,97,4,D,D,D
1002120,101,5,B,C,C
1003043,112,9,B,A,B
1004063,109,4,A,B,B
1007213,103,5,A,C,C
1000550,102,5,B,B,B
1006291,102,8,A,A*,B
1004594,98,3,D,B,C
1005799,118,7,B,A,B
1006849,102,9,A,A,B
1004014,115,9,A,C,B
1005709,117,8,A,A*,A
1007021,113,7,A,A,B
1007221,102,6,B,A,B
1000304,108,5,C,A,B
1008841,105,6,C,B,B
1001214,98,5,D,D,C
1008462,108,6,A,A,B
1004406,96,3,C,C,C
1005833,115,8,B,A*,A
1001676,101,4,A,C,C
1004206,107,3,D,B,C
1000280,107,6,A,B,B
1002252,103,5,A,C,C
1009679,110,6,B,A*,B
1007625,101,7,C,C,C
1006491,112,7,A,C,B
1003844,94,1,D,E,E
1005151,106,7,B,C,B
1004527,120,9,A,A*,A
1005254,97,5,C,C,C
1006694,100,4,B,A,B
1008355,109,6,B,A,B
1001936,106,7,A,C,B
1001984,108,5,B,C,C
1006205,109,4,C,C,C
1004838,110,9,B,A,B
1001610,114,9,A,A*,A
1007062,108,5,B,C,C
1006175,103,7,A,A,B
1008044,110,8,B,B,B
1002189,120,7,A,A,A
1008316,104,7,C,A,B
1006473,97,5,D,B,C
1006714,114,7,B,C,B
1005534,104,6,B,B,B
1004121,90,4,B,B,C
1001707,112,9,A,B,B
1004392,101,6,B,A,B
1000793,104,7,C,C,C
1007878,108,6,A,B,B
1000148,107,7,C,B,B
1005529,111,8,A,B,B
1000363,102,5,A,C,C
1004049,109,4,B,C,C
1008074,103,6,A,A,B
1000962,111,9,B,A*,A
1003163,110,6,B,C,B
1004137,98,2,U,U,E
1000000,114,7,A,A*,A
1006557,101,5,B,A,B
1000408,111,7,A,B,B
1007165,108,6,C,A,B
1009548,120,6,A,A,B
1004700,103,6,C,A,B
1008028,102,6,C,A,B
1009513,105,6,B,B,B
1003031,103,5,B,B,B
1009894,111,9,B,A,B
1005656,92,4,D,C,C
1008991,97,5,D,C,C
1006651,96,3,C,B,C
1000218,113,7,B,A,B
1008877,119,7,A,B,B
1004762,104,5,A,A,B
1003288,104,5,A,C,C
1004582,106,6,C,C,C
1009846,114,9,B,B,B
1003840,98,5,D,D,C
1002942,107,7,A,C,B
1005285,113,9,B,A,B
1001771,109,5,C,A,B
1002521,107,7,C,A,B
1000464,113,8,A,A*,A
1008535,90,5,C,D,C
1005769,110,7,A,A*,A
1000489,100,4,B,B,C
1003029,90,5,C,B,C
1006650,109,7,B,C,B
1004350,116,6,A,A*,A
1004103,104,5,A,B,B
1006129,113,8,A,C,B
1006171,118,6,B,B,B
1006481,116,9,B,C,B
1004277,118,8,A,A*,A
1003276,111,9,B,B,B
1002694,106,5,C,B,B
1003957,92,4,C,B,C
1005663,103,3,B,B,C
1002035,98,3,B,B,C
1009971,120,9,A,B,B
1008346,104,6,C,A,B
1004861,106,7,B,A,B
1006350,109,4,B,A,B
1005413,105,4,C,A,B
1002409,119,9,B,B,B
1000784,100,7,A,A*,B
1002323,107,4,C,C,C
1001424,99,3,C,D,C
1005281,94,4,C,C,C
1007421,100,6,B,A,B
1002718,105,5,A,A,B
1005927,102,7,C,B,B
1004245,99,5,D,C,C
1005951,94,3,B,D,C
1003648,104,4,B,A,B
1004678,93,4,C,D,C
1001860,111,8,A,A,B
1001383,106,7,B,C,B
1002321,93,4,C,C,C
1001394,103,6,C,A,B
1006644,99,4,D,B,C
1002225,108,5,C,C,C
1003650,116,9,A,A*,A
1006723,90,3,D,B,C
1005742,106,4,A,A,B
1002501,104,6,A,C,B
1002606,110,6,B,C,B
1007003,107,6,A,A,B
1006323,99,4,D,D,C
1002227,102,6,C,A,B
1000966,99,3,B,B,C
1006717,114,7,B,B,B
1003544,105,4,C,B,C
1007947,120,6,A,C,B
1002318,105,5,B,A,B
1002368,99,3,B,C,C
1000176,93,5,C,D,C
1009957,91,3,D,C,C
1009664,92,4,E,D,D
1007720,107,6,B,B,B
1006396,109,7,C,B,B
1005228,92,4,B,D,C
1000318,112,7,A,B,B
1009295,101,6,B,B,B
1009484,106,5,B,B,B
1008711,118,8,A,B,B
1000594,112,9,A,B,B
1009445,103,7,B,C,C
1002342,98,3,D,D,D
1008240,90,7,B,A*,B
1009381,99,3,B,D,C
1005729,103,5,C,C,C
1004387,97,3,C,B,C
1009657,104,6,B,C,C
1002247,106,3,D,B,C
1008562,103,6,B,B,B
1001786,100,6,C,C,C
1006661,106,3,D,C,C
1007834,109,5,A,B,B
1005160,96,3,B,C,C
1003471,116,7,A,A*,A
1002791,104,5,D,D,C
1004088,105,4,C,C,C
1009447,111,9,A,A,A
1009359,107,5,B,A,B
1007515,113,9,B,A*,A
1005925,107,4,C,A,B
1000494,100,5,A,B,B
1002859,108,4,A,A,B
1003989,96,3,D,C,C
1000556,106,7,C,C,C
1007345,105,6,B,C,C
1000673,103,6,C,C,C
1007170,104,4,C,B,C
1003310,90,5,B,D,C
1000377,101,6,C,A,B
1000367,106,7,B,B,B
1008853,106,6,C,C,C
1005410,97,3,D,C,C
1005356,115,6,B,A*,B
1001136,98,3,D,C,C
1002931,113,8,A,A*,A
1003084,108,6,C,C,C
1003806,100,6,B,B,B
1000320,119,8,B,C,B
1005012,95,4,C,C,C
1001007,112,7,A,A*,A
1003000,113,6,A,C,B
1008860,100,6,C,A,B
1001008,116,9,B,A,A
1004081,103,6,A,A*,B
1006855,107,5,B,B,B
1002527,107,7,B,B,B
1009341,104,7,C,B,B
1009070,111,6,B,B,B
1002431,111,7,A,B,B
1009197,91,3,D,D,D
1000486,115,9,B,C,B
1003691,92,4,B,B,C
1009772,113,7,A,A*,A
1004462,114,9,A,A*,A
1000557,96,4,D,B,C
1006731,102,5,C,B,C
1007599,96,3,C,C,C
1005839,103,5,C,B,C
1005323,103,4,C,A,B
1006798,111,6,B,C,B
1007064,115,6,B,A*,B
1009488,116,8,A,A,A
1003477,101,6,B,C,C
1006701,103,5,C,B,C
1008590,92,5,D,B,C
1006472,99,3,C,C,C
1003531,113,9,A,A*,A
1000153,118,7,A,A,A
1004452,95,5,D,B,C
1006051,100,4,C,A,B
1005472,105,6,C,A,B
1007259,107,6,A,B,B
1007367,99,4,D,B,C
1001768,108,4,A,B,B
1003194,101,6,A,A,B
1003054,105,5,B,B,B
1000674,109,4,A,B,B
1000499,105,4,B,A,B
1006911,102,4,B,B,C
1004173,104,4,C,C,C
1005996,104,4,C,B,C
1003684,102,4,C,A,B
1007597,103,5,A,B,B
1008905,118,9,A,B,B
1008933,109,7,B,C,B
1001776,103,6,B,B,B
1000638,111,7,B,B,B
1006560,102,6,A,C,B
1009313,114,9,A,B,B
1009626,108,6,A,C,B
1006392,104,5,A,B,B
1009526,109,5,B,A,B
1009308,92,4,B,D,C
1007333,96,3,B,C,C
1004710,95,3,D,B,C
1001757,106,7,A,A,B
1004401,119,8,B,A,B
1006945,120,9,B,A*,A
1007110,110,7,A,B,B
1003992,109,5,C,B,B
1008681,91,3,D,D,D
1002948,101,6,C,C,C
1004639,99,3,B,C,C
1009331,100,5,C,C,C
1003414,104,7,B,B,B
1007903,101,5,B,C,C
1002126,90,3,D,C,C
1001253,111,8,A,B,B
1005213,96,6,A,B,B
1006867,107,6,A,A,B
1004967,120,9,A,A*,A
1004982,98,4,B,D,C
1001390,90,5,B,C,C
1004474,103,4,A,C,C
1009226,114,7,A,C,B
1008501,120,9,A,A,A
1006638,95,4,D,D,D
1009026,109,4,A,C,C
1004016,101,4,C,B,C
1001595,104,4,B,C,C
1001703,120,7,A,A*,A
1004146,93,4,B,B,C
1008763,107,5,B,A,B
1009461,109,5,A,A,B
1006356,114,6,B,A,B
1002182,106,6,B,A,B
1005589,107,7,A,C,B
1005768,102,6,B,A,B
1001469,107,4,C,C,C
1004771,102,4,A,B,B
1001865,110,9,A,A*,A
1008767,102,5,A,A,B
1005763,108,7,A,B,B
1006245,105,6,A,C,B
1004851,114,9,B,B,B
1002033,105,7,C,C,C
1006204,91,3,B,D,C
1003100,115,9,A,A*,A
1008149,98,5,B,A*,B
1008463,100,5,A,A,B
1000925,100,7,C,B,B
1003643,116,6,B,B,B
1009446,90,4,B,C,C
1000038,120,8,B,C,B
1009635,113,9,B,C,B
1002146,107,3,D,C,C
1000552,105,6,A,B,B
1002132,107,6,A,B,B
1004607,109,7,C,B,B
1002682,110,8,B,B,B
1003083,109,4,C,A,B
1003339,106,5,A,B,B
1006371,103,5,B,C,C
1007485,104,4,A,B,B
1009068,103,5,C,B,C
1000332,114,8,A,B,B
1002039,110,6,A,A*,B
1009416,90,5,B,B,C
1007755,110,8,B,B,B
1000668,107,4,A,B,B
1000297,105,7,C,B,B
1002470,102,7,A,A,B
