ref_id,SATS_score,GCSE_grade,GCE_AS_grade,GCE_A_grade,GCE_A_Maths_grade
1003366,103,6,B,C,C
1006969,100,5,B,A,C
1009525,97,3,B,D,D
1002320,103,7,C,B,C
1006661,119,9,A,A,A
1001310,110,8,C,B,B
1001228,100,4,A,C,D
1008567,110,6,B,C,C
1006620,116,6,A,C,C
1001685,112,9,B,B,B
1004307,105,7,B,B,C
1005041,100,6,A,C,C
1003683,111,6,B,C,C
1009583,108,5,A,B,C
1004352,112,9,A,A,B
1008923,110,7,A,C,C
1003480,113,8,B,A,B
1003569,101,6,C,C,D
1001407,116,9,B,B,B
1001873,107,6,A,A,B
1005391,120,6,B,A,B
1002403,99,3,D,B,D
1003651,119,7,B,B,B
1008517,107,5,B,B,C
1005470,100,7,C,A,C
1009505,101,6,C,C,D
1002533,102,5,B,C,D
1006003,108,7,A,B,B
1007932,109,4,C,C,D
1009641,100,5,C,A,C
1005957,105,4,B,A,C
1000321,120,8,B,C,B
1003976,119,8,B,B,B
1009652,108,6,C,A,C
1005577,105,4,C,B,C
1004387,106,4,C,C,D
1009481,110,7,B,C,C
1008467,97,5,A,A,C
1009569,103,6,B,B,C
1009199,92,5,C,C,D
1006938,108,7,A,C,C
1005641,110,9,A,A,B
1003846,101,5,A,C,C
1008558,118,7,B,C,C
1000606,95,5,C,C,D
1004790,93,4,C,C,D
1007281,107,7,A,B,C
1006596,113,9,B,C,B
1003777,118,9,A,A,A
1001929,101,6,B,C,C
1000114,114,9,A,B,B
1002977,105,5,A,A,C
1000028,104,4,C,B,D
1004245,112,6,A,C,C
1004331,110,6,C,C,C
1001000,92,5,B,D,D
1007041,117,6,B,B,B
1006259,116,7,B,B,B
1001990,100,5,B,A,C
1006382,108,6,B,C,C
1006303,109,5,C,A,C
1004178,107,7,B,B,C
1004199,101,4,C,B,D
1003991,100,5,C,A,C
1005436,105,4,B,A,C
1007711,114,9,B,A,B
1007868,109,6,B,A,B
1004280,102,4,C,C,D
1007087,111,9,A,A,B
1002904,90,3,D,D,E
1007124,114,8,B,A,B
1003342,91,5,B,C,D
1006724,102,7,A,A*,B
1008255,96,4,C,B,D
1004031,95,4,D,B,D
1009187,114,8,A,C,B
1004152,101,7,B,C,C
1009463,108,4,A,C,C
1002474,105,6,C,A,C
1001257,109,4,B,C,C
1001430,106,7,B,C,C
1001195,95,3,B,D,E
1009984,113,6,B,B,C
1003564,101,7,A,A,B
1007149,93,3,D,C,E
1009893,102,7,C,A,C
1001285,117,8,A,B,B
1001995,112,8,A,B,B
1001704,102,4,C,B,D
1005665,102,6,B,A,C
1002281,102,7,B,B,C
1009692,120,7,A,C,B
1007449,108,4,A,B,C
1004528,108,4,B,A,C
1004660,113,6,A,A,B
1004853,107,4,B,A,C
1006193,103,7,C,C,C
1005643,103,5,A,A,C
1004769,104,7,A,B,C
1005964,105,4,C,A,C
1005008,111,9,A,C,B
1003109,105,6,B,B,C
1004108,111,7,A,A,B
1000651,104,4,B,A,C
1006760,106,6,B,B,C
1004609,90,4,D,D,E
1001570,112,8,A,B,B
1001266,108,7,C,B,C
1002468,113,8,A,C,B
1008023,90,5,B,C,D
1007119,120,6,C,D,C
1000989,104,5,A,A,C
1009372,114,7,A,A,B
1008077,97,5,B,C,D
1008193,110,9,A,A,B
1006884,97,4,B,B,D
1009951,100,5,A,B,C
1009146,120,8,A,A,B
1002326,103,6,A,C,C
1001422,107,7,B,C,C
1003165,112,9,B,A,B
1008322,109,5,B,B,C
1003253,106,7,B,A,B
1001510,108,5,C,B,C
1004330,120,7,B,C,B
1006486,105,4,C,B,C
1000943,107,7,C,A,C
1008241,113,7,A,A,B
1001812,114,7,A,A,B
1004569,114,6,B,A,B
1000850,110,9,B,B,B
1009931,96,4,C,D,D
1005488,118,7,D,C,C
1009037,96,4,B,D,D
1007651,107,6,C,B,C
1003696,99,4,D,D,D
1004682,104,7,C,B,C
1009865,108,4,B,A,C
1006241,108,5,A,B,C
1009695,108,5,C,B,C
1009742,118,9,B,C,B
1006448,109,4,B,C,C
1000572,103,6,A,B,C
1009673,113,6,A,A,B
1000298,115,7,A,B,B
1004158,95,4,C,D,D
1004726,110,6,B,C,C
1001712,111,7,A,A,B
1003510,103,7,A,C,C
1004826,116,7,B,A,B
1000075,104,6,A,C,C
1000499,106,5,C,A,C
1009804,104,6,B,B,C
1002541,105,4,B,C,D
1002041,96,3,B,D,D
1006065,93,5,D,D,D
1006457,118,7,A,A,B
1006869,98,4,D,B,D
1008173,97,5,B,D,D
1007174,90,4,B,D,D
1009508,100,5,B,A,C
1009928,94,3,C,D,E
1003339,118,7,B,A,B
1009574,113,9,A,C,B
1009758,99,4,D,C,D
1000961,120,8,B,A,B
1000155,113,9,A,C,B
1006435,102,5,A,A,C
1005826,90,3,D,D,E
1005944,120,9,A,A*,A
1009513,94,4,D,C,D
1003685,92,3,C,D,E
1002075,113,7,B,C,C
1000498,120,6,B,C,C
1002543,116,6,A,A,B
1007697,110,9,B,B,B
1009375,110,8,B,C,C
1000478,112,8,B,A,B
1003774,111,9,B,B,B
1001355,107,6,A,C,C
1006853,106,4,B,A,C
1002950,104,4,A,B,C
1008081,99,5,B,A,C
1001297,103,6,C,C,C
1008901,91,4,C,C,D
1005571,104,6,A,A,C
1004300,97,4,D,B,D
1006634,96,4,B,D,D
1006080,106,7,C,B,C
1008465,116,6,A,B,B
1003137,112,9,A,B,B
1002257,92,4,D,D,E
1007230,97,3,D,C,D
1004217,113,7,B,A,B
1002746,97,5,B,D,D
1001001,103,7,B,B,C
1005225,109,6,A,B,C
1001628,97,5,B,C,D
1003983,106,7,A,A,B
1005070,94,3,B,D,E
1000414,100,5,C,B,C
1000668,108,4,C,C,D
1002887,92,5,B,B,D
1004081,109,6,A,C,C
1003713,105,5,C,D,D
1009577,109,3,C,B,D
1002358,107,5,C,C,D
1007770,116,6,A,A,B
1005726,106,4,A,C,C
1009826,102,6,B,C,C
1000363,106,9,A,A,B
1005208,109,5,B,A,C
1002286,105,7,B,C,C
1005846,105,6,B,A,C
1007196,99,5,B,D,D
1009715,100,4,B,C,D
1002148,94,5,B,D,D
1003249,119,9,B,C,B
1008291,95,5,C,C,D
1000278,99,3,D,D,E
1005343,99,3,D,B,D
1005278,112,9,A,A,B
1003320,103,5,A,A,C
1008879,115,9,B,C,B
1001588,100,5,C,C,D
1002530,107,7,A,B,C
1004757,98,4,C,C,D
1009586,120,6,B,B,B
1000310,95,3,C,D,E
1005359,107,6,A,B,C
1004928,110,7,A,C,C
1001400,108,7,B,B,C
1003271,104,4,B,B,C
1003497,104,6,A,A,C
1000747,105,5,C,A,C
1004137,104,5,A,C,C
1008659,113,6,B,C,C
1002961,120,6,B,B,B
1009381,101,8,A,A*,B
1006847,94,5,C,D,D
1006077,104,4,B,B,C
1001735,120,7,A,B,B
1000419,99,5,C,D,D
1000353,118,6,A,B,B
1008548,118,7,A,B,B
1009308,101,4,A,B,C
1004986,110,7,A,C,C
1003707,118,6,B,A,B
1006583,102,6,A,C,C
1004282,103,7,A,B,C
1009732,100,7,C,C,C
1009881,97,3,C,D,E
1005540,100,5,A,C,C
1002492,95,4,D,B,D
1008195,105,4,A,C,C
1003987,99,4,B,D,D
1007617,107,6,A,B,C
1007692,93,4,C,C,D
1004433,108,7,A,A,B
1003579,112,9,A,C,B
1006599,90,3,D,C,E
1004938,108,6,A,C,C
1001208,115,6,B,B,C
1004206,95,3,D,B,D
1003643,118,7,C,D,C
1005764,108,7,B,B,C
1005935,99,4,C,D,D
1006738,105,9,A,A,B
1008619,109,5,C,A,C
1002437,106,5,A,B,C
1004641,109,4,B,A,C
1006822,98,4,B,D,D
1005299,106,6,C,A,C
1003729,94,3,B,D,E
1000658,104,4,C,A,C
1003299,98,5,D,C,D
1009918,99,3,C,D,E
1003664,115,8,A,A,B
1002896,114,7,A,B,B
1000997,110,7,A,A,B
1003765,96,4,D,D,E
1002208,102,7,B,A,C
1001210,115,8,A,A,B
1001875,106,6,A,B,C
1000925,120,6,B,C,C
1008112,108,4,C,A,C
1006364,107,6,A,B,C
1007935,103,7,A,C,C
1005281,106,7,A,C,C
1007606,104,6,C,A,C
1003750,111,6,B,B,C
1005188,113,8,A,C,B
1006384,99,5,D,C,D
1009188,94,4,C,C,D
1005805,90,3,B,C,D
1003411,109,5,B,A,C
1002180,96,3,D,D,E
1007436,90,4,A,A,C
1000929,108,6,B,A,C
1008043,120,6,B,B,B
1003290,105,7,C,A,C
1004776,112,6,B,A,B
1005259,106,6,B,A,C
1006958,104,6,A,C,C
1004422,112,6,C,B,C
1009261,103,5,A,C,C
1009980,107,4,A,B,C
1003956,108,4,A,A,C
1005584,100,6,B,A,C
1001330,113,9,B,C,B
1006709,104,6,B,A,C
1007556,99,4,B,B,D
1000700,109,6,B,C,C
1007321,98,4,D,C,D
1008486,105,6,A,C,C
1006208,105,4,B,B,C
1000053,114,9,B,C,B
1003830,109,5,C,C,C
1003021,105,4,C,A,C
1001034,112,7,C,C,C
1001757,116,6,A,B,B
1003019,109,7,A,A,B
1002023,105,6,B,B,C
1005528,95,5,B,B,D
1002544,96,5,D,C,D
1006330,103,7,B,B,C
1003974,100,5,B,A,C
1000834,104,6,A,A,C
1009953,105,7,A,A,B
1002430,109,5,B,B,C
1000556,104,3,E,E,E
1003896,109,7,A,A,B
1009899,106,7,C,A,C
1007035,90,4,B,B,D
1002617,97,6,C,C,D
1001643,104,6,B,A,C
1007865,95,3,C,B,D
1006005,110,6,A,A,B
1009164,117,9,B,B,B
1001338,115,9,A,A,B
1008063,103,5,C,A,C
1009196,117,9,A,B,B
1007878,106,5,C,B,C
1003612,102,4,C,B,D
1005308,100,5,C,C,D
1006752,103,5,C,C,D
1004202,102,5,B,A,C
1002732,106,7,B,B,C
1001196,106,5,A,C,C
1005947,105,7,B,B,C
1002549,108,6,A,A,B
1000549,115,7,A,A*,B
1004990,113,6,A,B,B
1004606,93,4,C,B,D
1008964,90,6,A,B,C
1006984,112,7,B,A,B
1007198,94,5,C,C,D
1008269,103,6,B,B,C
1000624,96,3,B,D,D
1005420,91,4,D,B,D
1004871,109,7,C,C,C
1001097,111,9,A,A,B
1005010,100,5,B,A,C
1003329,90,3,C,D,E
1000038,101,6,B,C,C
1004969,108,4,B,A,C
1003854,93,3,B,C,D
1008437,106,4,C,C,D
1007511,105,6,C,C,C
1003496,110,7,B,A,B
1005662,106,5,B,C,C
1006565,97,4,D,C,D
1002243,115,8,B,A,B
1009684,104,4,A,A,C
1005770,105,5,C,B,C
1001447,98,5,D,B,D
1003593,101,7,A,A,B
1003421,98,5,C,B,D
1008162,104,5,A,C,C
1001160,119,8,B,C,B
1005549,94,3,B,B,D
1002350,92,4,D,D,E
1001035,117,7,A,A,B
1007265,103,6,C,B,C
1002079,100,6,C,A,C
1005841,113,8,B,C,C
1007295,100,5,B,A,C
1001086,120,7,B,C,B
1000917,110,6,B,A,B
1008578,101,5,C,A,C
1005798,120,7,A,B,B
1003691,100,7,B,A,C
1006926,111,8,B,C,C
1002379,107,4,E,E,E
1006089,115,6,B,C,C
1002694,117,8,B,C,B
1008064,105,4,C,A,C
1005440,99,5,D,D,D
1008303,109,5,C,B,C
1006504,100,7,B,A,C
1009063,120,8,A,B,B
1002644,106,5,C,B,C
1008922,102,4,A,C,D
1004038,106,6,B,B,C
1001003,94,4,D,B,D
1008836,97,5,B,B,C
1000450,115,9,B,C,B
1004049,100,7,A,B,C
1000142,97,5,C,D,D
1001182,109,4,B,A,C
1004020,114,9,B,C,B
1009303,111,6,B,B,C
1008858,113,7,B,C,C
1003087,99,5,B,C,D
1006831,94,5,B,D,D
1006144,117,9,B,B,B
1003359,102,7,C,A,C
1003031,103,6,A,B,C
1009535,116,6,B,C,C
1002018,109,4,C,C,D
1002485,109,5,B,B,C
1003933,120,8,B,A,B
1004262,100,5,C,B,C
1009057,112,8,A,A,B
1002819,105,4,B,C,D
1007010,107,5,A,C,C
1002494,117,9,B,B,B
1009428,109,5,B,A,C
1006402,109,7,B,A,B
1004945,114,7,A,A,B
1004475,102,5,A,A,C
1005315,98,4,C,D,D
1007442,97,4,D,C,D
1002693,90,5,B,D,D
1004815,120,7,B,B,B
1001335,96,4,B,D,D
1001283,103,6,A,A,C
1004160,103,5,A,A,C
1006510,107,4,B,C,D
1003060,112,6,A,A,B
1000820,112,6,B,C,C
1008677,100,4,B,B,D
1005823,104,7,C,A,C
1001103,107,5,A,A,C
1006147,103,7,C,B,C
1003117,118,6,B,A,B
1005539,109,6,A,C,C
1002558,111,9,A,C,B
1003629,110,6,B,C,C
1007732,114,6,A,C,C
1004832,106,7,C,B,C
1007146,95,4,C,C,D
1009323,108,7,C,C,C
1001030,100,7,A,A,B
1004047,101,5,A,B,C
1004995,110,6,A,C,C
1005189,115,9,B,C,B
1005618,105,4,B,A,C
1002285,107,4,A,C,C
1006803,119,9,A,C,B
1000400,107,7,A,A,B
1007604,120,7,B,B,B
1002755,110,9,B,B,B
1001152,91,3,D,C,E
1002268,111,8,B,B,B
1007980,108,4,C,C,D
1008642,115,6,B,C,C
1008604,110,7,A,B,B
1008376,104,5,C,A,C
1005570,95,2,C,E,E
1000192,103,7,A,B,C
1004623,98,4,B,B,D
1001234,100,7,A,B,C
1003706,110,7,B,A,B
1004145,118,8,B,B,B
1008593,108,6,A,B,C
1002971,95,5,D,C,D
1005437,109,5,B,C,C
1007669,115,7,A,B,B
1009273,100,5,B,C,D
1005729,104,7,A,A,B
1005742,105,5,C,B,C
1000579,99,4,C,E,E
1002623,110,8,A,C,C
1002215,104,7,A,B,C
1008095,108,4,B,A,C
1002820,98,4,D,C,D
1004693,102,6,C,C,D
1002714,111,8,A,B,B
1001606,102,6,C,A,C
1006180,119,9,B,C,B
1003183,102,5,A,C,C
1006627,107,5,A,A,C
1002621,112,6,B,C,C
1001029,94,5,D,B,D
1004192,91,4,B,D,D
1004627,93,5,D,C,D
1007373,115,9,A,A,B
1008834,101,4,C,C,D
1008271,120,9,B,C,B
1007168,100,7,B,B,C
1002323,106,6,C,A,C
1004589,117,7,A,C,B
1005380,120,6,B,B,B
1007835,120,8,B,A,B
1002611,115,6,A,A,B
1009650,113,7,A,A,B
1001476,110,8,A,C,C
1001014,111,7,B,A,B
1003924,101,5,A,B,C
1002760,98,5,C,B,D
1005448,105,6,C,B,C
1009762,104,4,A,B,C
1004339,101,5,A,A,C
1004889,111,8,B,B,B
1008070,113,6,A,B,B
1000633,106,7,B,B,C
1001756,117,8,B,B,B
1006018,96,4,D,B,D
1005757,103,7,B,A,C
1009712,99,4,C,D,D
1005427,90,3,B,C,D
1002451,104,6,C,C,C
1006260,104,4,C,C,D
1001675,117,9,A,A,A
1009210,110,9,B,C,B
1004003,97,4,C,C,D
1009009,120,7,A,B,B
1008686,115,9,B,A,B
1005169,110,6,A,B,C
1007401,103,6,C,A,C
1004758,97,4,C,B,D
1001736,102,7,B,C,C
1004384,114,7,A,C,C
1003489,120,7,B,A,B
1006532,117,7,B,C,C
1006655,101,6,B,C,C
1000809,96,3,B,B,D
1000489,106,3,B,D,D
1000945,91,4,B,B,D
1003912,108,5,C,C,C
1006811,104,7,A,C,C
1005493,101,7,C,B,C
1000433,92,4,C,B,D
1004973,109,5,B,C,C
1006019,101,5,A,B,C
1003787,96,5,D,D,D
1009115,90,4,D,C,E
1000582,105,4,A,C,C
1006228,119,7,A,B,B
1004762,118,8,B,B,B
1006135,101,6,A,A,C
1001026,100,4,C,C,D
1003591,109,6,C,B,C
1005204,97,5,D,B,D
1001018,107,6,C,A,C
1000869,111,6,B,C,C
1005780,115,8,B,C,B
1006694,104,6,C,B,C
1005598,103,6,A,B,C
1008057,98,6,A,B,C
1002909,98,3,C,D,E
1009564,103,6,B,A,C
1008840,108,4,B,C,D
1008267,112,8,B,A,B
1004127,99,3,B,D,D
1007056,117,7,A,B,B
1001443,103,4,A,C,D
1005323,105,5,A,C,C
1005332,99,3,B,D,D
1000158,90,4,C,B,D
1009529,112,6,A,C,C
1004591,111,9,A,A,B
1009733,103,6,A,B,C
1006285,106,5,A,A,C
1007706,109,7,C,C,C
1001337,92,5,C,C,D
1006648,101,7,C,A,C
1007209,111,7,A,B,B
1002498,95,4,C,D,D
1008034,107,5,B,A,C
1009446,94,5,D,D,D
1002624,109,4,C,B,C
1005959,105,7,A,B,C
1004756,92,5,B,A,C
1007277,114,6,B,A,B
1000551,99,5,D,C,D
1007157,99,3,B,D,D
1001803,107,4,C,A,C
1001258,114,8,A,C,B
1007829,97,3,C,C,D
1003228,105,4,A,B,C
1002932,108,5,A,A,C
1009636,111,7,A,A,B
1007352,106,4,A,A,C
1006891,102,5,C,B,C
1009794,98,5,B,D,D
1001867,106,6,A,C,C
1008872,96,4,D,B,D
1001398,90,3,C,B,D
1004090,108,5,B,C,C
1008470,112,7,B,C,C
1000528,90,4,D,D,E
1005331,97,4,B,D,D
1001493,110,6,A,C,C
1004403,120,7,B,A,B
1007239,105,5,A,B,C
1000372,99,3,B,D,D
1005294,104,4,B,A,C
1008326,116,9,B,C,B
1001931,100,4,B,A,C
1005376,99,4,C,C,D
1005018,101,6,B,A,C
1006708,97,4,D,C,D
1001764,106,7,B,A,B
1005711,118,6,B,A,B
1005001,108,6,C,A,C
1000677,103,7,C,B,C
1007332,103,5,C,C,D
1001539,92,4,C,D,E
1003881,112,9,B,A,B
1000576,104,4,A,B,C
1003188,104,5,A,C,C
1005198,120,7,A,B,B
1000207,107,5,A,C,C
1001241,99,5,D,D,D
1006870,102,6,B,C,C
1002519,114,8,A,B,B
1005663,106,7,C,C,C
1001747,93,4,D,B,D
1004430,112,6,B,B,C
1001984,100,6,B,A,C
1002905,120,7,B,A,B
1002767,114,8,A,C,B
1009448,101,7,B,A,C
1002126,115,6,B,A,B
1008763,106,6,A,C,C
1000150,112,6,B,B,C
1007329,109,4,C,A,C
1004534,98,3,D,D,E
1001306,100,7,A,A,B
1001100,113,8,A,B,B
1009676,102,6,C,C,D
1007435,102,6,C,C,D
1003517,97,4,D,D,E
1007143,108,6,B,B,C
1006688,120,6,A,A,B
1006908,96,4,C,D,D
1007640,105,5,A,A,C
1008453,116,7,B,A,B
1008918,104,5,A,A,C
1005445,109,4,C,C,D
1006148,97,3,B,B,D
1004964,108,7,C,B,C
1003598,104,5,B,C,C
1009894,113,9,A,A,B
1009449,114,8,B,A,B
1002255,120,7,A,A,B
1003711,110,9,B,A,B
1007187,108,6,C,A,C
1009202,107,5,C,C,D
1005310,102,6,B,B,C
1000833,108,5,A,A,C
1007469,103,7,B,A,C
1007592,106,5,A,C,C
1003008,116,6,B,A,B
1002855,97,4,D,C,D
1003781,114,8,A,B,B
1005922,116,7,B,C,C
1006951,104,5,A,B,C
1004919,90,5,B,B,D
1000596,100,7,C,C,C
1004979,115,8,B,B,B
1001550,105,7,C,C,C
1005526,97,4,C,C,D
1002701,101,6,B,B,C
1002842,112,7,B,C,C
1007317,109,6,C,B,C
1004593,103,6,A,C,C
1004861,102,6,A,C,C
1004501,102,6,A,B,C
1000607,98,4,C,C,D
1002921,118,7,A,A,B
1008403,102,6,B,C,C
1000486,115,7,B,C,C
1007169,117,7,B,B,B
1000105,113,9,B,B,B
1001016,102,4,A,B,C
1004635,108,5,B,B,C
1000180,105,7,A,A,B
1000773,98,4,B,D,D
1007228,108,6,C,C,C
1004576,96,4,D,C,D
1006424,115,9,B,C,B
1004115,101,7,A,C,C
1000212,107,7,A,A,B
1007362,107,5,C,A,C
1009699,103,7,C,A,C
1003840,110,8,A,A,B
1008374,101,5,C,B,C
1004754,112,7,A,C,C
1001794,94,4,C,B,D
1002157,106,5,A,B,C
1000842,120,6,B,B,B
1007542,97,5,C,B,D
1009275,100,4,D,D,D
1005131,109,6,B,A,B
1003353,106,4,A,B,C
1005098,108,7,A,B,B
1008301,109,5,C,B,C
1008909,110,9,A,B,B
1008670,114,7,B,C,C
1004402,108,6,A,C,C
1009346,103,6,A,B,C
1000786,110,8,B,A,B
1009349,120,9,A,A,A
1006136,104,4,B,A,C
1007779,97,3,D,B,D
1000988,114,9,B,B,B
1006028,104,6,B,A,C
1004582,90,3,D,D,E
1009268,112,6,A,C,C
1008292,101,5,B,B,C
1003235,104,6,B,A,C
1008808,108,5,A,A,C
1001290,107,8,B,A,B
1000145,111,8,A,C,B
1007610,102,5,C,A,C
1004286,109,7,C,C,C
1002976,103,5,A,B,C
1006467,111,7,A,C,C
1009018,110,8,A,A,B
1003938,98,4,D,C,D
1003410,114,9,A,A*,A
1008201,101,6,C,A,C
1003877,111,9,A,C,B
1004033,108,6,B,C,C
1007917,120,9,B,B,B
1002107,103,7,C,C,C
1009572,102,7,A,C,C
1009088,105,6,A,A,B
1005907,103,6,C,C,C
1009793,111,8,B,A,B
1005861,92,5,B,C,D
1003046,97,3,D,B,D
1004310,96,3,B,D,D
1009136,113,8,B,B,B
1004860,119,8,A,C,B
1009801,104,4,B,C,D
1007113,104,5,C,B,C
1009964,106,5,A,C,C
1000646,114,9,B,B,B
1003358,98,5,C,D,D
1002673,107,4,C,B,C
1004248,113,8,B,B,B
1002078,109,6,B,B,C
1008540,107,7,C,B,C
1006439,113,9,A,B,B
1001801,90,5,D,C,D
1002447,110,9,A,A,B
1006997,100,5,B,B,C
1001813,90,4,C,B,D
1006602,109,5,B,B,C
1002598,116,9,A,B,B
1004732,104,7,C,C,C
1003333,113,6,A,C,C
1002083,118,8,B,A,B
1009876,116,9,B,A,B
1000746,118,9,B,B,B
1009155,111,6,B,C,C
1009687,106,5,A,A,C
1006779,92,4,D,D,E
1006383,103,3,B,B,D
1007991,98,4,C,B,D
1007393,120,6,B,C,C
1006610,104,4,B,B,C
1009540,106,6,B,C,C
1007933,109,6,B,B,C
1008388,105,5,B,B,C
1009592,119,6,A,C,C
1009882,100,4,B,A,C
1002837,107,6,A,A*,B
1005328,99,5,D,D,D
1009900,94,5,C,B,D
1003785,100,5,C,A,C
1002859,105,6,C,C,C
1001485,102,5,C,C,D
1000591,99,5,C,D,D
1005843,94,3,U,U,U
1006468,104,4,C,B,D
1005094,93,5,B,D,D
1005608,111,8,B,A,B
1000928,106,7,B,B,C
1002768,93,5,D,D,D
1005038,103,4,C,B,D
1003361,99,3,D,D,E
1004605,108,6,A,A*,B
1009471,116,9,A,A,A
1004110,90,3,D,B,D
1001886,106,5,B,B,C
1009982,104,5,B,B,C
1002062,110,7,A,B,B
1005271,107,7,C,B,C
1004656,99,1,D,U,U
1002724,102,6,C,A,C
1007977,99,3,D,B,D
1006206,114,7,A,B,B
1001425,105,7,B,B,C
1004633,120,9,A,C,B
1006922,105,5,C,A,C
1001270,99,4,C,C,D
1006061,93,4,D,D,E
1000697,91,3,B,D,E
1009594,92,4,B,B,D
1003970,107,5,B,B,C
1003950,109,7,B,C,C
1003118,92,5,C,D,D
1006804,112,9,A,C,B
1003310,101,7,B,B,C
1001696,106,5,C,B,C
1006347,118,6,B,A,B
1004884,112,6,B,C,C
1006025,103,4,C,A,C
1004981,98,4,B,B,D
1008397,90,4,D,C,E
1009768,99,3,C,B,D
1009905,103,4,A,C,D
1001408,97,4,C,C,D
1007496,104,7,B,B,C
1000719,106,7,A,A,B
1008113,103,4,A,C,D
1006207,100,4,A,A,C
1005567,106,7,C,A,C
1005972,109,6,A,B,C
1009814,96,4,D,B,D
1005092,116,6,B,B,C
1006824,104,5,B,B,C
1007214,105,5,B,B,C
1008562,111,6,B,B,C
1007899,107,6,A,A*,B
1001768,113,6,A,B,B
1006106,107,4,C,C,D
1009728,100,4,C,B,D
1000165,108,6,A,A*,B
1008299,96,4,B,C,D
1009756,106,7,B,B,C
1000163,105,4,A,B,C
1006429,103,6,A,A*,B
1001900,104,5,A,A,C
1003281,90,3,C,C,E
1006682,101,6,A,C,C
1000902,106,5,A,B,C
1000632,106,5,B,A,C
1004971,97,4,B,D,D
1004690,115,6,B,B,C
1009218,98,3,D,B,D
1002189,113,9,B,A,B
1009071,108,6,A,A,B
1004510,100,7,A,B,C
1008799,119,7,A,B,B
1009875,95,3,C,D,E
1001716,112,9,B,C,B
1005692,113,8,B,C,C
1008444,100,7,C,A,C
1001904,116,7,A,C,B
1009421,103,7,C,B,C
1001864,107,5,B,B,C
1000962,107,4,C,C,D
1008682,104,5,A,B,C
1003548,111,7,B,A,B
1006895,111,9,A,A,B
1003885,91,5,B,C,D
1000149,115,9,A,A,B
1003378,92,3,B,B,D
1008955,113,9,A,C,B
1000077,114,8,B,B,B
1004167,96,3,C,B,D
1004295,102,5,C,C,D
1001771,96,3,B,D,D
1004204,103,4,C,B,D
1006247,103,4,B,C,D
1005446,111,7,A,B,B
1004067,115,8,B,B,B
1004201,116,9,A,A,A
1006389,101,5,A,A,C
1002568,103,4,C,A,C
1008251,92,5,C,B,D
1000280,99,5,D,B,D
1000907,113,7,A,A,B
1004222,118,6,B,C,C
1002719,95,3,B,C,D
1004916,100,7,B,B,C
1001842,105,6,A,A,B
1002941,107,7,B,A,B
1000600,99,5,D,D,D
1005415,108,5,C,C,C
1006359,101,4,A,C,D
1002895,105,7,C,C,C
1000218,109,6,B,A,B
1009536,105,7,A,C,C
1002392,102,5,C,C,D
1007305,104,5,B,A,C
1003587,104,5,A,A,C
1006832,102,4,C,C,D
1002894,103,5,B,A,C
1008732,118,8,B,B,B
1004584,109,6,A,B,C
1006968,103,7,C,B,C
1007101,111,8,B,B,B
1000752,102,4,C,A,C
1001742,114,7,B,B,B
1004180,108,5,B,C,C
1008422,104,4,A,B,C
1001636,109,5,C,B,C
1007284,92,5,C,C,D
1003409,96,3,C,B,D
1000557,95,5,B,B,D
1009585,106,4,B,C,D
1002427,119,9,A,A,A
1007967,120,7,A,A,B
1003349,110,9,A,A,B
1009649,109,5,B,A,C
1004930,91,3,B,C,D
1000516,101,4,A,B,C
1007758,99,4,C,D,D
1004535,100,4,C,C,D
1003964,104,5,B,C,C
1007731,101,4,B,A,C
1006633,90,5,C,D,D
1005118,111,6,A,B,C
1006082,96,5,C,C,D
1004804,107,5,C,C,D
1007194,120,6,B,B,B
1005836,98,4,B,D,D
1008786,90,4,B,D,D
1001247,103,4,B,C,D
1006403,114,8,B,B,B
1008715,120,8,B,C,B
1004385,95,3,B,D,E
1008380,109,5,A,A,C
1002120,101,4,A,B,C
1005768,104,6,B,C,C
1000069,120,8,A,C,B
1000446,93,4,B,B,D
1008407,107,7,B,C,C
1005840,109,5,B,B,C
1000856,114,7,A,A,B
1003000,106,7,B,A,B
1008059,107,6,B,B,C
1004344,102,4,A,C,D
1006667,107,4,B,C,D
1002934,102,4,C,B,D
1004551,110,6,B,B,C
1000972,102,5,B,A,C
1005788,108,5,A,B,C
1003702,105,7,B,B,C
1002791,114,8,A,C,B
1001545,105,5,A,B,C
1008184,91,3,B,C,D
1002540,115,7,A,B,B
1007070,98,3,B,C,D
1003866,100,5,A,C,C
1006344,100,4,C,C,D
1003627,116,6,A,B,B
1007184,90,4,C,B,D
1005393,120,6,B,C,C
1006051,113,6,B,B,C
1008012,107,7,A,B,C
1002683,105,4,B,C,D
1008069,107,4,B,C,D
1009972,109,7,B,A,B
1001930,110,6,B,A,B
1009377,109,4,A,A,C
1005009,106,4,A,A,C
1001862,103,7,A,C,C
1000533,104,7,A,B,C
1005803,103,5,A,B,C
1003292,114,9,B,A,B
1004870,110,9,B,B,B
1005297,90,4,C,C,D
1002227,110,9,A,C,B
1009236,107,6,C,A,C
1006659,105,5,B,B,C
1008480,102,5,C,A,C
1007619,114,8,A,B,B
1003831,113,6,A,A,B
1001394,99,5,D,B,D
1009099,108,4,B,B,C
1000374,97,5,A,B,C
1005350,94,4,C,B,D
1008177,100,7,A,C,C
1003124,112,7,A,B,B
1007060,113,7,B,C,C
1000084,109,7,C,C,C
1000387,111,8,B,D,C
