reference_id,SATS,GCSE,GCE_AS,GCE_A
661572908,85,1,U,U
317240733,94,3,U,E
319878526,96,4,C,C
346167722,102,1,E,B
434964439,103,5,B,B
398175373,93,3,E,E
573904742,97,6,A,C
681343625,98,4,U,C
708469245,120,6,A,A
246253155,119,8,A,B
202731053,102,3,B,C
270071694,102,6,U,D
985504747,96,4,U,D
779443346,90,1,E,E
846124788,104,5,B,D
371879062,97,4,E,D
240680446,104,5,B,B
488238149,92,4,U,U
468224690,99,2,U,E
322764761,106,3,D,C
420617774,108,3,B,B
432369159,108,3,B,C
774474208,94,3,C,E
841612619,112,6,A,A
520394431,99,3,C,C
506526656,110,4,B,A
257373457,105,4,C,B
161708077,94,4,U,D
130921555,102,3,D,B
911016396,108,5,D,B
266651422,110,4,A,B
727270912,104,3,B,C
232433526,117,8,B,B
517024894,113,6,A,C
646232066,103,4,B,B
604778339,111,4,D,B
819742919,120,9,A,C
328681882,120,8,B,A*
768516671,95,4,E,E
463319254,98,1,E,C
500751379,117,7,A,A
387852055,97,1,E,E
842089049,94,1,U,C
516600532,101,5,D,D
769082829,108,3,C,C
924129045,104,3,C,C
355492441,100,5,D,D
393501238,100,3,C,B
355436574,99,3,C,D
184540254,98,4,D,C
282312624,120,7,B,A
195741361,107,4,B,B
530584089,112,4,A,A
575794600,101,3,E,C
303574487,104,3,D,B
326173204,99,3,C,C
910499087,84,1,E,E
394650584,94,1,E,E
681046034,91,1,E,D
253175351,87,1,D,E
189775562,95,3,C,E
901460783,116,7,A,C
159384201,105,3,B,C
542800455,115,8,A,A*
297448797,108,4,B,C
221091524,111,4,B,B
619165204,98,2,D,C
410148978,109,4,C,C
568814175,111,7,A,B
267439926,100,4,D,B
205154839,109,5,D,B
260354193,110,5,C,B
618818956,101,3,D,D
682783014,96,2,U,U
914118701,96,4,E,C
947895338,106,4,C,C
777336145,108,3,C,D
111233510,99,2,C,U
735000471,105,5,D,B
735571996,110,7,A,C
693277904,110,7,A,B
718835591,117,9,A,A*
626549008,115,9,A,A*
657547268,97,3,C,C
723068316,118,7,B,C
139091987,101,4,C,C
557829544,113,4,A,A
214995080,106,5,B,C
990813912,102,3,D,D
242402403,91,1,D,D
902377799,104,4,B,D
526196313,93,2,U,D
705134881,113,7,C,B
687734544,117,6,B,C
205883492,99,3,D,E
917828874,107,3,D,B
676578030,99,3,C,D
653326406,100,3,C,B
979296627,111,5,B,B
690834579,105,6,D,B
729291284,119,7,B,B
228650075,101,5,D,C
836386499,113,6,C,C
909773951,106,5,D,B
760526473,111,4,A,B
237125321,101,3,B,C
570364229,105,4,C,C
148637421,104,5,C,D
795355364,98,4,U,E
961485796,110,5,B,C
132159656,110,6,B,B
939490561,110,5,B,C
840834877,117,9,B,C
287645483,117,8,A,A
673895057,102,3,C,C
845897929,108,5,D,D
161879024,100,3,B,D
355356464,105,4,C,C
365431463,100,5,D,D
328265368,118,7,B,B
407744954,108,5,B,B
157263711,103,3,D,D
674790380,115,6,B,A
888524536,88,3,D,U
618497519,89,1,D,E
713467223,111,3,E,A*
423290220,105,3,B,B
449883761,107,3,D,D
972312778,94,2,E,E
876324120,105,4,D,B
388580969,120,7,A,A*
716876568,112,6,C,A
457719083,106,3,D,C
872983483,101,5,C,B
715444696,102,3,C,C
467195601,88,3,E,E
863856375,107,4,D,C
656951233,112,4,B,C
396078516,92,4,U,U
728292056,100,5,D,D
991959311,96,4,U,U
453852530,97,2,C,C
936377035,105,4,D,C
409954278,88,2,E,D
909741639,110,4,B,C
624567287,111,6,B,B
154212184,103,4,C,C
115494253,85,1,E,U
786417615,97,1,U,D
675897653,115,8,A,A
220154317,83,2,E,D
404620365,102,3,B,B
121139135,96,2,U,E
530594341,111,5,B,B
230345993,100,5,D,D
141249464,108,5,B,D
290120433,110,6,B,A
275265526,120,8,A,B
664980160,103,4,A,A*
813710951,108,5,C,D
537453573,93,3,U,C
677034047,115,7,B,A*
191986113,99,4,C,D
807976504,101,3,D,D
551506963,105,4,D,B
485586156,92,3,E,D
882543540,107,5,D,E
382415755,113,5,B,B
495203505,107,5,B,D
933437819,92,3,C,U
569722811,104,5,B,B
620207104,111,4,B,B
730172088,90,1,E,D
936447350,96,3,D,U
409476210,112,6,A,A
204319399,107,4,B,D
459234339,108,5,C,B
240766973,120,7,B,B
755115923,109,2,B,B
610158439,110,5,A,C
959137021,120,6,A,A*
906004549,103,3,B,C
924194137,99,4,C,D
268475426,108,5,B,D
232379025,109,4,B,C
961305230,101,5,C,B
883646547,97,2,D,U
892710747,120,9,A,A*
678062837,108,4,C,B
870981564,99,4,D,D
544270904,112,4,A,A
245928875,104,4,B,D
684739546,103,5,B,C
997733852,109,5,C,C
908637250,95,1,U,E
134628631,108,5,D,C
266574401,120,7,B,A*
437635003,109,3,C,B
132179934,102,4,C,C
942093560,101,5,B,C
305245574,102,5,D,C
444618501,103,4,D,B
707074955,102,7,C,D
132283271,112,7,E,C
672692828,91,4,U,U
191299711,112,7,B,A
912207359,102,5,B,B
721684030,108,4,B,B
402132291,96,4,D,E
382639364,116,9,A,A
203540534,115,7,A,B
108669186,113,4,C,B
297294409,93,3,E,U
607485644,112,7,A,A
345711457,108,3,D,D
717879686,92,3,U,U
510744107,105,5,D,D
605831678,108,4,C,D
144733180,109,4,B,D
190627556,106,3,B,B
301380841,107,3,C,B
301692149,117,8,A,B
927006163,115,8,A,A
804827941,82,1,D,E
891983397,102,4,D,D
526806119,104,5,C,C
390234804,91,1,D,E
462632785,106,3,D,D
881179372,115,7,B,A*
419963510,96,4,U,C
669296798,108,5,C,D
230161451,98,2,E,E
677517656,100,5,D,C
365154248,117,9,B,A*
655244019,101,4,D,D
346613957,109,5,B,B
390594711,90,1,U,E
497940754,120,7,B,A
577315629,110,5,A,C
241396695,104,5,B,B
458468808,110,7,A,A
184266834,94,4,D,U
681046201,114,4,B,A
381604850,102,5,D,C
180541788,103,5,C,D
561916388,101,5,C,C
851425984,100,5,D,B
970403042,111,5,B,B
288426448,107,3,C,D
903695675,110,5,B,C
588872199,105,4,C,B
821744588,109,5,B,D
158189474,102,4,C,D
598968357,120,9,B,B
615199282,92,1,E,E
941893211,115,9,B,B
520649620,116,7,A,C
560679922,98,3,E,E
820647221,120,6,A,C
343492652,113,4,A,A
162940544,113,5,A,C
524440173,105,3,B,C
539079629,103,5,C,C
735752350,103,4,D,D
328340319,108,5,C,B
112833965,116,9,B,C
865686813,106,3,B,B
655971953,98,2,U,D
382544949,112,5,A,C
433331611,112,4,B,C
531781431,110,5,B,A
301392130,111,5,C,B
434531006,103,3,D,C
368248473,98,4,D,U
503108683,98,4,U,C
437973847,92,2,D,U
575285104,107,4,B,C
826113481,104,3,C,D
397834274,101,4,B,C
152057858,81,1,E,D
836341096,95,3,C,D
935530415,114,4,B,B
575769644,100,4,B,D
570520269,108,3,C,D
467941409,94,2,C,U
740226514,117,9,B,A*
937485262,104,5,C,B
114896280,107,3,D,C
272745566,120,9,B,A
349905008,117,9,A,C
270750284,103,5,B,B
953508663,100,3,B,D
165349926,102,4,D,C
209143474,109,5,C,D
497892693,104,3,C,D
337800048,102,5,D,B
398032717,117,8,A,D
643542081,104,3,D,C
877852013,120,6,A,A
505961824,106,5,D,C
943626180,119,9,B,C
271174516,108,5,D,B
275059066,113,7,B,A
452062283,99,2,D,C
205157955,98,4,C,D
126007151,109,3,D,B
434144688,113,6,A,A
583646280,105,4,D,D
349959782,95,2,C,C
343954133,94,4,D,C
187502269,94,3,E,C
894920164,91,4,D,D
159271177,106,5,C,C
732347888,114,7,C,A
743004016,105,3,C,B
282953133,87,2,E,U
322606465,103,3,D,D
430846021,104,3,D,B
692917278,120,6,B,B
833957663,93,3,C,C
549987174,102,4,C,C
918889088,119,6,B,B
952856260,109,5,B,D
653093080,110,7,A,C
484157811,106,4,B,B
164446762,108,4,B,B
835429178,111,5,A,C
461740246,99,4,D,U
785386192,112,5,B,A
849955267,94,2,E,D
461875049,108,5,B,A
384764237,106,5,D,D
342185731,100,3,B,B
672979606,105,5,D,B
738599008,100,3,D,C
414574408,96,2,U,C
610488827,102,3,D,C
585843770,96,2,U,E
573121843,108,5,D,D
783268365,96,1,E,C
965847911,111,7,A,C
400577654,96,1,C,D
314790071,100,4,C,C
904462743,100,4,D,B
927563260,116,6,B,C
846521528,108,3,B,B
662347898,103,4,B,C
329728364,109,5,C,D
792463491,88,3,E,U
458100556,105,3,D,B
394402370,120,6,B,A
824034850,106,3,B,B
419589924,106,3,D,D
217588656,109,4,B,B
815415914,112,5,A,C
384445936,89,4,U,E
693197149,92,2,D,E
174765446,107,5,B,D
130141500,99,4,U,E
838343556,115,6,B,C
150310138,102,3,D,B
785953987,90,4,C,U
259943394,95,3,E,C
570108593,83,2,U,D
204067298,103,5,D,B
601842093,103,5,B,C
742183007,102,4,B,C
323977572,114,4,C,B
353620789,115,6,A,D
578605194,104,5,C,D
590505115,88,1,U,E
731385239,110,6,B,B
215862705,109,5,D,D
967980932,107,5,C,D
816686558,113,7,A,C
144337613,96,2,E,D
348365504,120,6,A,B
473435239,97,3,C,E
173387564,111,4,A,A
255424733,92,4,E,C
285642797,98,1,D,U
385060929,117,7,B,B
941497730,103,4,C,B
482941737,112,9,B,C
714117016,107,3,D,C
180119076,104,5,B,D
183789628,116,7,A,A
265297731,103,4,C,C
394362623,91,4,C,C
946640235,99,4,D,E
927751542,109,3,D,B
612291732,108,5,B,C
945186050,92,4,D,D
126006041,99,1,E,U
606938032,100,4,C,B
499749286,102,5,C,D
206371284,94,4,C,D
597808117,100,5,C,D
510933221,99,3,U,D
787131362,111,6,C,B
475983722,111,5,C,B
486223411,104,3,D,C
307961170,102,5,D,C
525231303,106,5,D,B
168429100,98,3,E,C
609724223,96,1,C,E
443416426,97,2,E,U
346315015,100,5,D,B
434669601,96,2,U,U
902709090,106,3,C,D
733581728,111,5,A,B
867162707,92,4,E,U
454257931,105,5,C,B
111820380,103,5,B,D
713947128,108,5,B,C
118016819,105,4,C,B
975116388,93,2,E,E
718763921,95,1,D,C
694707191,105,5,D,B
994310935,113,5,C,A
244317145,87,3,E,U
879602551,108,4,D,D
627779366,115,7,A,C
555415933,104,3,D,C
982890496,109,5,D,B
358851622,99,4,U,U
447047222,104,4,D,D
976296550,92,1,E,U
150978737,86,3,E,D
466971777,113,4,A,B
600310765,97,4,C,U
313094917,101,5,U,U
571717323,94,4,U,E
335885279,94,2,C,D
284996559,104,3,B,B
357990521,99,3,U,E
568826601,108,4,C,C
814872055,109,3,B,D
746533848,108,4,D,D
869564575,107,4,D,B
655542436,118,6,B,B
724640403,96,4,E,E
950024123,105,5,D,C
389262997,114,5,B,A
890999147,115,9,B,A*
637579530,94,3,D,U
229745540,103,5,C,B
415482848,116,7,A,B
329038421,109,4,C,C
529702816,107,4,D,U
993418264,103,5,C,C
964357042,102,3,B,B
556858574,107,5,C,B
693875535,103,3,B,D
136906565,105,5,D,B
205138340,106,5,C,D
599343275,100,3,C,B
328273768,109,3,C,D
127929211,120,7,B,A*
162814499,91,3,C,C
382911813,108,5,B,C
875013316,99,1,E,U
476551495,110,5,A,C
976052309,105,5,C,D
904586729,111,7,C,A
872478472,114,4,B,A
971607396,107,5,C,B
317900458,114,7,A,C
976598242,86,1,E,U
931478131,118,6,A,A
818953305,108,3,B,B
273313336,114,8,D,A
360997421,95,3,U,U
687096633,98,3,C,D
140815662,106,4,C,B
839478004,105,4,C,C
483055898,107,5,D,B
119496437,114,4,C,A
367656640,91,3,C,C
455580463,113,5,C,C
689671047,105,6,C,B
642039831,103,5,D,D
433952521,93,4,D,E
657455880,109,5,D,C
415135264,86,3,D,E
436629707,110,5,B,B
191471250,93,4,U,U
440196557,105,4,C,B
355608392,104,3,B,C
783206843,114,5,C,A
201761804,104,5,D,D
631024217,99,3,D,D
794969583,101,3,B,C
329759587,115,6,B,B
629526392,109,3,B,C
606694341,102,3,D,B
891698354,103,4,D,B
277980447,92,2,E,E
520537454,108,3,B,C
605877679,91,2,E,E
926833663,111,7,A,C
656802410,106,4,C,B
290614171,120,6,A,A*
866681974,96,3,U,D
473155504,104,3,D,D
881414427,119,6,B,C
348354799,115,9,A,A*
812261001,99,1,U,C
583228272,107,5,B,D
600072244,105,4,C,C
238784507,107,3,C,B
378868829,99,3,E,C
264725668,104,5,B,B
849551690,92,2,C,E
865453695,106,4,D,C
854466284,109,3,C,D
314344902,103,4,D,B
795345988,92,4,U,D
776192601,113,7,A,B
989309754,108,5,C,C
805951349,99,4,C,D
958618958,103,5,B,D
339590258,93,4,D,C
645166382,97,1,U,D
579705990,101,4,C,C
236565252,115,6,B,B
952330265,100,5,B,B
340138928,110,6,A,A
299430881,101,3,D,D
641181672,107,5,C,C
912954270,104,5,B,D
729118840,112,6,B,B
648003170,101,4,D,B
822901204,92,4,D,C
262379474,94,2,C,E
497233283,101,4,D,D
914764698,95,2,E,D
832960768,108,4,B,B
154515730,101,3,D,B
321639944,120,8,B,A*
338435363,91,2,U,U
562011412,107,5,D,B
534761686,96,3,C,U
601591823,101,5,B,C
710284186,106,5,D,B
978090725,86,3,D,D
669109799,107,3,C,D
921127903,120,8,B,A
589995274,101,5,D,D
946084535,107,4,C,D
256420976,113,6,B,C
699082641,104,5,D,D
329624432,100,5,D,C
176208222,87,2,D,D
311650937,110,7,A,C
228338388,104,5,B,C
270211904,97,2,E,U
106026991,106,5,D,B
973401858,100,3,D,D
496292907,101,3,D,C
249425354,110,7,C,B
772041856,94,2,E,C
668879689,113,7,A,A*
145913289,94,3,E,D
233071495,100,3,B,B
589425746,120,6,A,A
972868847,114,7,C,C
163764938,106,4,C,D
545879377,97,2,D,C
307209244,101,5,D,B
481122213,106,5,C,C
933043053,105,4,C,C
674947150,104,5,C,D
399912643,105,3,D,D
686261353,103,4,B,B
149398727,93,4,E,U
367890118,101,4,B,B
961971445,112,4,A,C
751254826,94,4,D,C
943057963,103,3,B,C
713397246,98,1,C,U
266747027,106,4,B,C
890159379,102,5,D,C
714344864,117,7,A,C
568197674,109,5,C,C
880421895,95,2,U,U
202238810,110,5,C,A
964342623,99,3,D,D
213445551,100,5,B,B
996934513,108,5,C,C
824076605,101,4,B,D
539480941,112,5,C,B
528676404,99,4,D,U
129477834,100,3,C,D
385203790,100,5,B,B
306260335,100,4,D,B
736078795,114,4,C,B
277164044,110,7,C,C
825339728,119,6,A,A
370484874,120,6,B,A
865257301,97,3,D,D
701809541,106,4,B,D
990597309,96,1,D,C
417513775,99,2,D,U
684770125,100,3,B,D
126807468,97,4,C,D
974655590,97,2,U,D
710254244,104,5,D,D
144164758,95,2,E,C
255264762,112,4,B,A
112958812,98,1,D,U
700409710,120,8,B,A*
698954896,101,5,B,C
246616453,106,5,D,C
591628388,95,3,E,U
540701937,119,8,A,B
534474246,114,7,B,B
656223402,107,3,B,D
867994762,94,1,C,U
242988176,107,5,B,D
949609318,96,2,D,D
262956858,117,7,B,A
938734440,111,7,C,C
432818678,106,4,D,D
501268171,86,1,E,D
970422673,97,3,D,C
621924135,111,6,A,A
228725833,115,6,B,C
162999419,114,5,A,C
414264750,92,4,U,U
189674429,107,3,C,C
137258476,113,5,B,B
950912874,92,1,E,E
615138690,105,4,C,D
476872469,107,4,B,C
955756295,103,4,D,D
641871050,90,2,D,D
674565420,102,3,B,B
904177650,102,4,D,B
102684668,104,5,D,C
387120930,100,5,B,B
849910956,101,5,C,C
247107647,105,4,B,D
742844523,109,5,B,D
859417255,103,3,B,D
337625673,102,5,D,B
718792187,106,4,D,B
784202342,90,1,E,C
914971528,109,4,B,C
934741605,105,4,B,D
510038850,105,5,B,D
171387147,113,6,C,B
769996501,89,2,D,E
589925756,89,2,D,U
513339974,107,3,B,C
586361816,105,4,D,D
357793949,106,5,B,D
407506922,101,4,D,D
543859160,110,6,B,C
137862687,112,6,A,A
363349970,109,6,C,D
127564485,103,3,B,C
815835050,88,1,U,U
792267580,111,6,C,A
387167001,115,8,A,B
662673619,110,7,B,C
541196212,98,2,C,C
325409351,110,7,B,C
234399666,112,7,A,C
873524212,117,9,A,B
908585226,98,4,U,D
226675100,103,4,C,D
967938271,111,5,A,B
663373710,105,5,D,B
561012695,96,2,U,C
392795641,108,5,B,C
256446259,110,4,C,B
811027280,106,3,B,D
953671166,107,4,C,D
970421741,103,5,B,B
901745742,117,8,C,A*
219081100,98,2,E,C
766843675,100,3,D,C
872069680,105,3,D,B
559463349,112,5,C,B
602237417,93,2,E,C
445966800,95,4,C,E
840217817,89,1,E,D
666193345,105,3,D,B
964441724,96,3,C,E
710793789,102,4,D,B
778383985,110,5,C,C
122621343,100,4,C,B
186257529,107,3,C,B
816681461,103,3,D,B
309947182,110,5,C,A
301421218,109,4,C,B
230151447,99,3,E,E
643101425,104,5,D,D
405854140,113,6,B,B
613559190,108,3,C,C
777943217,94,4,D,C
436545696,110,7,A,B
519242402,96,3,E,E
113404772,116,9,B,C
492700361,113,7,B,B
320564808,107,4,B,B
541424737,106,5,C,B
212262703,103,4,D,D
227815064,110,6,A,A
980495856,102,3,C,B
415635917,107,4,D,D
100121537,112,6,B,C
322021263,101,3,B,D
125406270,100,5,D,B
534700518,95,3,D,C
645778853,96,3,D,D
888401396,90,3,D,U
969454977,111,5,A,A
375318740,119,6,B,A*
673936125,116,8,B,A
346399749,92,1,D,D
288888776,111,6,C,B
569396597,116,6,A,C
228519702,101,5,B,C
705163044,106,5,D,C
895688378,89,1,E,E
431331182,107,5,C,D
614908011,96,1,C,E
978473169,107,4,C,D
734387304,93,2,D,U
463514733,109,4,C,B
893702323,113,5,A,B
138199117,99,4,E,D
629553952,96,1,U,E
327219269,88,1,D,U
262255735,103,5,B,D
764357646,100,2,A,B
773025444,93,4,D,E
359776470,109,3,D,D
472553715,101,3,C,D
201873139,96,3,C,U
655132623,101,3,C,D
536094850,114,7,C,C
381434082,110,7,C,A
399699475,104,4,D,C
685072687,110,5,A,A
528644451,96,2,D,U
322707158,105,3,C,B
469510769,106,4,B,D
394723720,101,4,D,C
188195754,108,5,D,D
465119875,99,1,C,C
864098979,109,4,C,C
220165149,109,3,D,D
866983678,82,3,E,D
292067963,115,9,A,A*
610895854,81,1,U,D
753473221,100,5,D,C
789643422,113,6,C,B
363391566,102,4,B,C
799955529,93,3,B,U
628673551,96,4,E,C
414726477,113,4,C,A
193466592,90,1,U,E
611634125,114,5,B,A
516944800,105,3,D,C
523508130,95,3,D,C
720890952,100,4,D,D
737983105,97,1,U,D
261750269,112,7,C,A
366741756,111,6,A,C
911887371,91,4,U,E
634609075,102,3,C,D
475473417,98,1,D,E
975288396,115,7,B,A
704027678,94,4,E,D
864600528,118,8,B,A
247090709,105,4,C,D
759032351,96,3,D,C
489585249,100,5,C,B
210315207,99,1,D,E
932243024,95,3,E,E
251586395,106,3,C,D
694054580,95,4,D,C
696910551,88,1,C,C
524865113,102,5,D,C
997084135,91,1,D,D
970033964,99,4,D,E
334806361,98,4,D,E
766668239,98,3,E,D
792064799,120,8,B,A*
926945811,105,4,B,C
470102867,107,5,D,C
399049945,91,2,D,U
824530613,100,5,C,D
747064238,107,5,D,C
346647866,97,1,D,U
811251971,112,6,B,A
612584227,95,2,U,D
667452958,103,3,C,B
982738697,100,5,C,B
394645294,106,4,C,D
799038988,100,3,C,C
271110955,103,5,C,C
733611899,103,5,D,D
475793886,99,4,U,U
826899975,109,4,D,B
195160858,107,5,B,C
301278280,104,4,C,B
603868510,102,3,C,B
472786822,111,4,B,C
606927718,103,5,B,D
487514408,103,4,B,C
158260474,106,3,C,C
721563597,119,8,B,B
649032456,94,3,U,D
277735317,111,7,C,B
636950730,90,3,U,C
147426554,107,3,B,D
525369908,118,9,B,B
900327223,109,5,C,B
887548835,106,5,D,C
563287656,101,5,C,D
309019996,105,4,B,C
166576927,103,3,B,B
254086326,99,4,E,U
352562490,103,4,C,C
596054002,107,3,B,B
753046141,99,2,C,E
514218638,99,1,C,C
843898641,94,4,C,U
245167802,108,3,D,B
481113628,109,3,D,C
652340963,107,4,C,B
915235622,113,7,A,C
995607475,106,3,D,C
766228454,108,3,B,C
732574786,107,3,D,B
288601326,104,6,D,D
314565538,101,5,C,D
221554069,120,6,B,A
601805109,101,4,B,B
961505248,100,4,D,C
709765425,108,4,D,C
893208038,107,4,C,B
981095888,94,3,D,C
937395153,114,5,B,C
591710432,104,4,B,C
592585684,96,3,U,U
988636914,115,9,A,A*
715560278,110,7,A,A
788406310,95,3,E,C
975311784,119,7,A,A*
313753662,110,6,B,B
515960142,105,5,D,B
193331754,118,6,A,A*
745650694,106,5,D,C
482744338,105,1,A,U
685652726,100,3,B,D
856939701,110,5,A,A
387574477,109,5,C,C
917666100,105,3,B,D
121797639,99,4,C,E
249998665,106,3,D,B
206936827,104,4,D,D
772518121,94,4,C,U
118665575,93,3,C,D
809353764,110,5,B,C
349174127,84,2,U,U
713990734,107,4,C,C
200359973,101,5,D,B
874986914,115,7,A,A*
428739805,101,5,C,D
343394366,110,6,A,A
354639746,102,3,B,C
254485143,106,4,B,C
290478759,111,5,A,A
684705983,101,6,C,A
217204362,113,6,C,B
590068761,97,4,E,U
232088276,107,5,B,C
839151392,112,4,C,C
358770048,110,5,A,C
674736707,120,9,B,A*
916920049,99,2,E,E
354466185,94,3,D,D
320706204,97,4,U,D
714386179,110,6,C,B
542767502,109,5,C,B
706276247,106,4,B,D
250812910,96,1,U,E
939679313,111,7,C,B
115385213,95,3,U,C
662986212,114,5,A,B
979129792,120,6,A,C
410567574,108,5,B,E
710577545,110,6,B,C
466976913,101,4,C,C
496417723,91,3,D,E
799983655,100,4,C,D
459767425,96,3,U,E
803692950,93,4,D,E
177766077,119,8,B,B
489064970,107,3,B,C
350878239,108,1,U,E
534102125,103,4,B,B
618516291,104,5,B,D
486159434,113,5,C,B
994138214,105,3,D,C
921503116,109,5,B,D
228832289,103,3,B,D
678918547,102,3,B,B
391106436,94,2,E,C
743502378,89,2,U,D
537033963,103,5,D,B
950179263,105,4,C,B
197579749,95,1,C,D
120541795,105,4,B,C
305756149,105,4,B,C
399068471,88,1,U,E
375794091,98,1,U,U
643742788,108,4,D,B
796378292,108,4,C,C
617386471,96,4,E,C
762933256,106,5,B,B
254224201,113,7,C,B
632826429,111,5,C,B
357165741,104,4,B,D
239391113,101,3,D,D
395506271,100,3,B,C
273125664,109,4,B,D
390726462,107,4,D,D
121180028,110,6,A,C
694265353,106,4,D,D
774467794,112,5,B,B
837869640,106,3,D,D
170003610,111,5,A,A
475081016,112,6,A,B
825991702,99,3,U,E
160976140,91,6,U,B
379122538,117,7,A,C
814953175,107,3,D,B
455210718,91,3,E,E
167292094,99,2,D,U
256143924,111,6,C,C
371318120,103,3,B,C
323307522,101,5,C,B
254258727,116,7,A,B
787753282,97,2,U,C
380422584,99,4,D,U
161661497,107,4,B,D
110175039,108,5,D,D
646855915,109,4,C,C
223425019,112,6,C,A
378111617,107,3,B,B
781515967,109,3,E,A
881028527,103,4,B,B
756867553,106,5,D,B
655912383,106,4,C,C
367312911,107,3,C,B
157381815,111,7,A,C
607792889,109,3,C,D
603482752,105,5,C,C
822924094,99,3,C,C
316764653,106,3,C,D
900140852,105,5,B,D
546227144,107,2,E,U
497921130,120,7,B,B
990470197,101,5,D,C
181425624,108,3,D,B
328313744,114,6,A,A
634646820,106,4,C,D
307262353,120,7,B,A*
248499578,102,4,C,B
183476607,108,5,B,C
754494107,99,4,U,U
510603110,102,5,B,B
724658806,107,3,D,D
675653963,112,7,C,C
546644219,108,3,C,B
976773651,115,8,A,B
650521499,104,5,B,D
824696831,102,4,B,C
676777616,120,9,A,A*
270507671,108,3,B,B
993906425,99,4,U,D
818703139,99,4,C,U
374647393,97,3,D,E
502819001,112,5,C,C
957722040,102,4,C,B
446142178,106,3,D,D
321577325,104,3,D,D
174045960,111,6,A,B
785908486,98,1,C,C
300548572,96,3,D,D
178247173,107,5,B,C
980674952,110,5,A,A
169416031,108,3,C,C
360457005,99,3,D,D
286059842,110,5,A,A*
888074812,99,3,U,U
563954714,101,5,B,D
989495870,97,1,D,C
392900115,115,7,A,A*
599837009,110,6,A,B
771506106,110,4,C,C
554719624,115,6,A,B
867871439,120,8,A,C
193475725,91,4,E,E
497879055,99,4,C,D
846915152,100,3,D,D
263911640,98,2,U,C
446530586,96,2,U,D
994903983,103,3,C,D
423078614,95,1,D,D
426818854,108,5,B,D
284953931,105,3,D,C
761317566,109,4,D,D
192978176,109,4,D,B
287267875,110,7,A,A
211468542,102,4,D,B
778466025,120,9,A,A
948738421,107,4,C,D
178463475,90,4,C,U
924720474,97,1,C,E
557139697,91,2,D,D
722921744,105,3,D,B
572162743,104,3,D,C
849377389,101,3,C,D
365461758,120,7,B,A*
601709123,109,3,D,D
902665144,111,6,A,C
700283115,98,2,E,U
681649998,97,2,E,E
970276541,105,4,C,C
540617411,106,4,B,B
255282624,90,3,C,C
978568672,104,3,B,D
224905177,105,3,B,D
808364738,103,5,B,C
482835452,98,4,U,C
267356994,101,3,B,B
134423490,104,4,D,D
372173333,106,5,B,B
974821750,110,6,B,B
716729557,114,7,B,C
466249665,103,5,C,C
544928766,101,5,D,D
400734684,109,1,U,U
508148068,110,5,A,A
853439228,102,7,C,B
145939837,111,5,A,B
538407789,113,6,A,C
642681882,115,6,B,B
121404366,119,9,B,C
397676840,98,4,U,C
483032677,105,4,C,B
328950956,105,4,D,D
495893141,104,5,C,C
903783361,100,5,C,C
907630524,93,3,D,C
641103252,106,3,D,B
896752650,99,1,E,C
833650858,106,5,C,B
151871922,99,4,E,U
860652082,96,2,C,C
650514225,107,5,D,B
470836800,106,5,D,C
114603370,110,7,B,B
608486886,120,7,A,A
443487112,107,3,D,D
899281409,109,4,B,D
194115831,96,4,E,D
453422128,95,2,C,C
708801880,118,7,B,A*
609097066,98,3,U,D
917486539,97,2,E,U
188590845,105,3,C,C
897872720,104,3,D,C
534107678,98,2,U,D
984623940,103,4,B,D
912380900,115,7,B,A
472434561,99,1,D,C
266595058,94,3,C,U
272271044,113,5,C,C
430984596,109,3,C,D
477757564,100,3,D,C
415385081,92,2,C,D
759621439,99,4,U,D
236766127,105,3,C,B
527717939,114,4,A,B
899818427,97,2,C,E
758887015,104,4,D,B
283990131,110,4,C,B
315805462,86,3,U,E
933442934,113,6,A,A
624485061,96,4,U,C
891786569,108,3,C,B
877893027,107,5,B,C
497337493,114,4,B,A
576369579,109,5,D,B
673137318,86,3,D,D
684749749,99,2,D,U
710926216,106,5,B,C
874836698,103,5,D,C
191585692,109,4,C,D
415260658,111,6,B,B
612974832,110,7,C,C
877904110,103,4,B,C
474551627,90,2,D,E
839550613,101,5,D,D
451862909,108,4,B,C
231487926,96,1,U,C
234273208,110,6,C,C
318151742,112,4,B,B
