ref_id,SATS_score,GCSE_grade,GCE_AS_grade,Alevel_Maths_grade
1002251,96,3,B,C
1000727,101,5,B,B
1002331,104,5,A,B
1007056,97,5,C,C
1005959,110,9,A,A*
1009443,102,6,B,B
1009048,105,7,B,B
1000379,109,7,A,A
1002076,106,6,C,B
1004748,110,9,A,A*
1002246,104,5,A,B
1002705,114,9,A,A*
1008675,102,7,B,B
1005509,116,6,B,B
1000781,105,7,A,B
1004839,93,5,D,C
1001335,101,6,A,B
1009385,100,5,B,C
1008333,94,3,B,C
1003443,105,7,A,B
1009723,102,6,A,B
1008494,109,4,C,C
1001597,109,7,A,A
1001623,108,4,C,C
1009736,110,9,A,A*
1001232,105,4,B,C
1001195,103,4,B,C
1008585,102,5,B,B
1004047,105,6,A,B
1003581,93,5,B,C
1009375,104,5,C,C
1009258,105,4,A,B
1002944,108,4,B,B
1001110,102,6,C,B
1000171,108,4,C,C
1009654,106,7,A,B
1007447,92,1,U,U
1002549,97,4,C,C
1005348,101,7,B,B
1005722,109,7,A,A
1005142,110,7,A,A
1000267,103,5,B,B
1009255,116,6,A,A
1006332,114,8,A,A
1000150,93,5,D,C
1001560,104,4,B,C
1000677,90,4,D,D
1008119,102,6,A,B
1000819,100,7,B,B
1002250,101,4,A,B
1007026,110,6,B,B
1006562,91,3,C,D
1001315,96,4,D,C
1006406,97,4,D,C
1005565,114,7,B,A
1000516,105,7,B,B
1000617,109,6,B,B
1009299,98,5,B,C
1003388,110,9,A,A*
1009471,105,4,C,C
1003438,107,6,C,B
1002348,116,9,A,A*
1004786,105,4,B,C
1006339,99,3,D,D
1002114,102,7,C,B
1005018,103,5,B,B
1001894,90,3,D,D
1002759,110,8,A,A
1005210,111,7,B,B
1003635,102,5,A,B
1000636,115,7,B,A
1006968,103,3,C,C
1007821,111,6,A,B
1004685,111,7,B,B
1004780,120,7,A,A
1009138,108,6,C,B
1001748,99,3,D,D
1004865,116,7,B,A
1000427,109,6,A,B
1007565,102,6,C,B
1001258,120,7,B,A
1004813,112,6,A,B
1002518,104,4,C,C
1005172,100,6,A,B
1009765,99,4,C,C
1004793,116,9,A,A*
1001302,99,3,D,D
1007618,113,9,A,A*
1006568,92,5,C,C
1001194,101,7,A,B
1004304,102,6,B,B
1009975,120,8,A,A
1007151,94,3,C,D
1006881,116,9,A,A*
1008032,106,4,B,B
1008649,103,6,A,B
1001946,109,4,C,C
1006686,115,9,A,A*
1008964,114,6,A,A
1009689,103,6,A,B
1004751,96,4,C,C
1009516,113,6,B,B
1004843,92,5,B,C
1005884,94,5,D,C
1000108,101,4,A,B
1000467,105,5,A,B
1000249,110,7,B,B
1008564,109,6,B,B
1006896,107,7,C,B
1000075,103,5,B,B
1004894,96,4,C,C
1005422,107,4,C,C
1007461,107,5,A,B
1000251,112,6,A,B
1003542,111,9,A,A*
1009892,119,7,A,A
1000560,102,6,C,B
1005933,101,4,C,C
1001247,107,6,A,B
1007140,99,4,D,C
1005017,111,7,B,B
1006889,101,6,A,B
1007368,101,4,C,C
1008225,94,3,D,D
1000634,92,3,D,D
1001372,96,5,B,C
1001091,111,8,B,A
1001046,115,8,A,A
1001938,115,9,A,A*
1006996,110,9,A,A*
1000610,109,7,B,B
1008702,106,4,A,B
1007174,109,5,A,B
1004980,105,7,C,B
1003182,107,6,B,B
1008378,98,4,B,C
1001827,109,7,A,A
1005868,119,9,A,A*
1007567,109,6,C,B
1004310,106,4,A,B
1005234,112,8,B,A
1004712,108,9,A,A*
1000821,108,4,A,B
1009558,117,7,B,A
1002354,103,7,C,B
1009284,101,7,C,B
1009958,114,8,B,A
1006754,90,4,B,C
1009376,97,4,B,C
1005816,101,4,C,C
1006793,96,4,B,C
1007170,116,6,B,B
1008194,94,4,B,C
1004182,110,7,B,B
1001213,108,5,C,B
1001362,90,4,B,C
1009534,98,5,D,C
1001976,115,7,A,A
1001378,100,4,A,B
1004270,109,4,B,B
1009961,115,6,A,A
1008515,110,8,B,A
1004315,100,5,C,C
1007848,119,6,A,A
1006336,106,6,A,B
1002911,98,4,C,C
1009840,107,6,C,B
1006189,114,6,A,A
1009468,110,9,A,A*
1001102,107,6,A,B
1008731,97,4,D,C
1009916,90,5,B,C
1007431,95,4,D,D
1002289,91,3,B,C
1000346,118,7,B,A
1007956,118,8,B,A
1003669,107,4,A,B
1006131,106,7,B,B
1003569,117,9,A,A*
1007032,107,6,B,B
1003600,112,9,A,A*
1001472,100,6,A,B
1002538,110,8,B,A
1006403,102,7,B,B
1005683,99,5,B,C
1001903,104,4,B,C
1000456,102,7,C,B
1008382,94,5,B,C
1008932,105,3,D,C
1004608,94,5,B,C
1008486,101,6,C,C
1008662,113,7,B,B
1004258,120,8,B,A
1002874,90,4,B,C
1009622,111,7,A,A
1007952,98,5,D,C
1006554,113,7,B,B
1002771,110,6,B,B
1001884,108,6,C,B
1007697,108,7,B,B
1003010,98,1,D,D
1002432,119,9,A,A*
1003398,100,4,A,B
1007205,110,7,C,B
1007114,103,6,C,B
1000368,94,5,B,C
1009896,102,4,A,B
1008380,108,6,C,B
1006926,108,7,A,A
1007125,101,4,A,B
1009600,98,3,C,C
1007959,117,8,B,A
1008089,116,9,A,A*
1002642,103,7,B,B
1009901,118,9,A,A*
1006465,96,5,D,C
1000233,100,7,A,B
1001028,110,7,B,B
1003668,106,4,C,C
1004879,99,5,B,C
1005462,115,7,B,A
1007873,102,6,A,B
1005119,108,7,B,B
1003291,105,7,C,B
1002858,102,6,A,B
1004136,105,6,B,B
1003098,101,4,B,C
1001176,100,4,B,C
1006646,120,9,A,A*
1004337,97,4,C,C
1008019,107,5,C,B
1004746,92,3,B,C
1008917,108,5,B,B
1000449,111,9,A,A*
1005497,113,9,A,A*
1000430,112,9,A,A*
1004478,98,5,C,C
1000935,93,4,D,D
1001593,97,5,B,C
1003322,120,8,A,A
1002184,99,5,D,C
1008283,105,4,B,C
1007198,110,6,A,B
1007081,101,4,C,C
1009847,100,4,B,C
1006795,103,4,B,C
1004301,116,9,A,A*
1004521,107,6,A,B
1001680,90,3,D,D
1004899,118,7,A,A
1003521,95,3,D,D
1007069,97,4,C,C
1009962,106,7,A,B
1009075,99,3,C,C
1009539,102,5,C,C
1005149,105,4,B,C
1001204,93,5,B,C
1000256,99,3,D,D
1004282,113,9,A,A*
1002839,112,9,A,A*
1007040,106,4,A,B
1008856,103,6,B,B
1003272,116,6,B,B
1007680,96,5,B,C
1000007,107,4,A,B
1006785,100,4,B,C
1000847,101,7,B,B
1000698,110,7,A,A
1009879,93,4,C,C
1002198,106,7,B,B
1006590,104,7,B,B
1008703,106,5,C,C
1009724,98,5,D,C
1002565,99,3,C,C
1009626,103,6,B,B
1000822,104,5,C,C
1009080,105,4,C,C
1008639,104,4,C,C
1006854,103,6,C,B
1002704,118,6,B,B
1006053,103,3,C,C
1003299,110,7,B,B
1001486,94,3,C,D
1003235,102,4,B,C
1005207,94,3,C,D
1003446,97,4,C,C
1004221,103,6,C,B
1002685,120,7,B,A
1001847,104,4,A,B
1003910,101,6,B,B
1001733,107,6,B,B
1002030,96,4,D,C
1004395,106,7,B,B
1004285,103,4,C,C
1005455,103,6,A,B
1004203,106,7,C,B
1008838,120,6,B,A
1001988,103,7,C,B
1002589,111,6,A,B
1009984,105,4,C,C
1000647,99,3,C,C
1000020,107,5,A,B
1003354,113,7,B,B
1001003,92,3,D,D
1003230,112,6,B,B
1005901,100,6,B,B
1002983,110,7,A,A
1007831,101,6,C,C
1002828,107,5,C,B
1009758,97,3,B,C
1006934,95,5,C,C
1000665,100,5,B,C
1005817,92,3,D,D
1001719,107,9,A,A*
1002600,115,8,B,A
1003727,110,9,A,A
1009577,110,7,A,A
1006611,102,7,C,B
1008801,100,7,A,B
1001502,105,3,D,C
1002764,97,5,D,C
1000502,120,8,A,A
1005168,99,4,B,C
1009803,101,4,C,C
1000671,101,5,B,B
1009021,93,3,D,D
1007310,97,4,B,C
1008072,117,6,A,A
1003846,96,5,C,C
1007854,97,3,C,C
1003342,120,7,B,A
1001690,106,7,C,B
1005928,116,9,A,A
1009908,101,6,B,B
1009241,97,4,D,C
1002322,105,7,B,B
1007476,97,4,B,C
1009495,106,4,C,C
1007857,108,6,C,B
1006851,112,7,A,A
1001514,100,5,B,C
1004360,103,4,B,C
1009036,101,7,A,B
1008180,101,7,B,B
1005067,102,5,B,B
1007914,97,3,B,C
1008296,109,4,B,B
1007963,90,3,B,C
1003306,111,9,A,A
1009869,109,6,B,B
1004353,106,5,C,C
1003314,92,3,D,D
1007719,96,3,B,C
1008876,120,8,A,A
1009462,104,4,A,B
1003442,114,8,A,A
1000440,99,5,B,C
1004390,119,6,B,A
1004788,108,5,C,B
1003653,114,4,D,C
1000999,110,7,B,B
1007771,100,4,C,C
1009911,103,6,C,B
1007638,110,8,B,A
1003168,115,7,B,A
1001655,112,8,A,A
1003120,112,9,A,A
1008540,101,5,C,C
1008621,97,3,D,D
1006069,106,7,B,B
1000093,100,5,A,B
1000921,90,5,B,C
1003571,106,5,C,C
1009324,117,9,A,A
1002806,106,4,B,B
1009553,110,9,A,A
1002013,102,4,C,C
1002371,103,6,B,B
1002166,100,4,B,C
1000793,101,5,A,B
1004553,117,8,A,A
1001127,99,5,C,C
1001170,116,9,A,A
1006111,109,6,A,B
1007637,111,9,A,A
1004949,107,4,C,C
1001406,101,4,C,C
1006471,106,5,B,B
1004102,90,3,C,D
1009498,106,6,B,B
1003088,116,7,B,A
1006887,111,9,A,A
1006559,99,3,C,C
1007546,101,6,B,B
1004495,120,8,A,A
1005133,107,7,C,B
1008617,120,8,A,A
1002122,113,5,B,B
1008400,110,8,A,A
1007766,108,5,A,B
1004767,113,9,A,A
1000943,96,4,C,C
1008744,97,5,D,C
1008778,100,6,C,C
1001816,105,7,B,B
1000759,105,4,B,C
1000092,103,6,A,B
1004247,118,8,A,A
1000947,102,5,C,C
1000367,100,7,B,B
1004232,97,3,B,C
1004239,106,7,A,B
1007380,113,7,B,B
1003014,108,6,C,B
1008974,104,7,A,B
1002730,90,5,D,D
1001710,99,5,C,C
1005832,106,4,B,B
1006638,98,3,B,C
1007342,95,5,B,C
1005031,100,8,A,B
1004309,93,4,D,D
1008011,110,9,A,A
1008391,120,9,A,A*
1007905,108,7,C,B
1007118,110,8,A,A
1006166,107,6,A,B
1007478,94,4,C,C
1004163,117,7,A,A
1000220,96,5,D,C
1000796,112,7,B,B
1006100,112,8,B,A
1000609,103,6,B,B
1008015,103,9,A,A
1002400,117,7,B,A
1001561,106,4,A,B
1004508,102,5,C,C
1004796,99,4,D,C
1000371,101,5,C,C
1009898,103,7,C,B
1005413,90,4,C,C
1002452,99,3,B,C
1008695,96,5,C,C
1003720,91,5,B,C
1002558,100,4,C,C
1008862,99,5,C,C
1009332,98,3,C,C
1005520,102,5,B,B
1001899,104,4,C,C
1008629,101,6,C,C
1002221,103,5,B,B
1009816,103,6,C,B
1007556,104,5,C,C
1002501,90,5,C,C
1006434,105,6,B,B
1000674,118,6,A,A
1004386,114,8,A,A
1002535,100,4,A,B
1001299,120,8,B,A
1002209,96,4,C,C
1007218,113,6,A,A
1001278,96,4,B,C
1004592,105,7,B,B
1003089,106,7,B,B
1002841,102,7,B,B
1008592,99,3,C,C
1009330,102,6,A,B
1004754,115,8,B,A
1006424,108,6,A,B
1001776,110,8,A,A
1006066,110,8,A,A
1008347,102,5,C,C
1002810,94,4,D,D
1004364,105,5,C,C
1005593,120,8,A,A
1002291,107,6,B,B
1000135,108,5,C,B
1005446,104,6,C,B
1009878,114,8,B,A
1004264,103,6,A,B
1000604,109,6,A,B
1006599,115,8,B,A
1007230,109,4,A,B
1002903,96,3,C,C
1008315,108,6,C,B
1007605,99,3,B,C
1008716,105,7,A,B
1001762,97,5,D,C
1003257,90,5,C,C
1005418,113,7,A,A
1009078,93,5,B,C
1009109,101,6,A,B
1005881,116,7,D,B
1004123,96,4,D,C
1004733,111,9,A,A
1009223,104,5,C,C
1005909,102,7,A,B
1009903,115,7,A,A
1004623,99,3,C,C
1008965,99,4,D,C
1001230,104,5,C,C
1000197,97,4,D,C
1003321,106,4,A,B
1004629,108,5,C,B
1005141,104,4,A,B
1008402,90,4,C,C
1008216,97,3,C,C
1009631,105,7,A,B
1002769,103,5,A,B
1003000,95,4,C,C
1004687,100,6,C,C
1005704,101,4,B,C
1002173,117,9,A,A
1001373,109,4,C,C
1005540,105,5,C,C
1007237,97,5,D,C
1004582,116,9,A,A
1000736,110,9,A,A
1000879,118,7,B,A
1000410,102,5,B,B
1006984,101,6,A,B
1009186,116,9,A,A
1007632,90,5,C,C
1009966,103,4,A,B
1009451,100,6,B,B
1000924,106,4,B,B
1006769,96,5,D,C
1009614,100,4,A,B
1008597,119,7,A,A
1004094,116,9,A,A
1006838,103,7,C,B
1005536,108,5,B,B
1008001,116,6,B,B
1006285,97,3,B,C
1005977,111,6,B,B
1004156,110,8,B,A
1000638,104,5,C,C
1000968,117,7,A,A
1000037,119,8,A,A
1000578,100,5,C,C
1002115,108,5,C,B
1003124,110,8,B,A
1005012,101,7,A,B
1007286,103,8,A,A
1004819,93,5,D,C
1007223,110,9,A,A
1004257,103,5,B,B
1000313,102,5,A,B
1008738,96,5,C,C
1009876,99,5,D,C
1004514,90,5,B,C
1005993,93,4,C,C
1004126,120,8,B,A
1006683,102,4,A,B
1007862,109,6,B,B
1008401,118,9,A,A
1005075,104,6,C,B
1005556,90,5,D,D
1004880,110,8,A,A
1003766,95,5,B,C
1006894,97,5,B,C
1001743,102,9,A,A
1003100,108,7,A,A
1006539,113,6,B,B
1003169,107,4,C,C
1003384,102,5,B,B
1007129,109,4,C,C
1009461,113,9,A,A
1008328,102,6,C,B
1006603,118,8,B,A
1003214,109,5,C,B
1004504,103,7,B,B
1008627,90,5,B,C
1009822,102,5,B,B
1003776,96,5,B,C
1006399,97,5,B,C
1001920,109,9,A,A
1001657,114,7,A,A
1001260,100,6,B,B
1000580,99,5,B,C
1005317,108,6,A,B
1007445,113,8,A,A
1001663,110,8,B,A
1009404,110,8,A,A
1003061,105,6,A,B
1002938,107,5,C,B
1002302,97,5,C,C
1000763,98,5,B,C
1006036,119,8,B,A
1002336,96,5,B,C
1007911,91,4,C,C
1006393,112,8,B,A
1003911,98,5,C,C
1000119,103,7,C,B
1001163,100,5,A,B
1007780,101,6,C,C
1002836,120,9,A,A*
1005155,91,3,D,D
1003887,90,5,C,C
1000431,103,7,C,B
1003673,100,7,C,B
1007246,107,6,A,B
1004441,102,5,A,B
1000051,95,4,D,D
1003942,111,7,A,A
1003084,105,6,A,B
1006058,109,6,C,B
1002852,112,7,A,A
1000016,90,5,D,D
1003968,111,7,B,B
1001441,97,5,A,B
1009112,95,5,B,C
1009648,120,9,A,A*
1003793,90,3,D,D
1009678,106,4,B,B
1004091,90,4,B,C
1005840,110,7,B,B
1002857,109,6,C,B
1005981,95,5,B,C
1000615,90,3,C,D
1009844,118,6,B,B
1001824,106,7,A,B
1007600,93,5,B,C
1006453,112,7,B,B
1002560,107,6,B,B
1004701,117,6,B,B
1000608,105,4,C,C
1008317,108,5,A,B
1007133,107,6,A,B
1000230,109,9,A,A
1003375,103,6,C,B
1003785,98,3,C,C
1008464,109,7,B,B
1002299,115,8,A,A
1008822,108,7,A,A
1000241,112,9,A,A
1004773,117,7,B,A
1008243,103,7,C,B
1007900,106,5,B,B
1008998,112,8,A,A
1009001,109,7,A,A
1006268,117,8,A,A
1008264,110,8,B,A
1009444,91,4,C,C
1007906,117,6,A,A
1003239,119,7,A,A
1003405,113,9,A,A
1000797,100,5,A,B
1004818,99,3,D,D
1001324,99,5,D,C
1003048,103,7,A,B
1009480,111,9,A,A
1008541,92,5,B,C
1007855,105,7,C,B
1006000,102,5,C,C
1009933,113,6,B,B
1002526,104,4,A,B
1006013,94,3,B,C
1005293,110,9,A,A
1005892,110,7,B,B
1007978,110,6,B,B
1000245,114,6,B,B
1007115,104,5,A,B
1003812,106,4,A,B
1001927,101,7,B,B
1003741,98,5,B,C
1003399,109,4,B,B
1004667,118,8,B,A
1005318,109,4,A,B
1002838,91,2,E,E
1006367,96,3,D,D
1000198,111,7,B,B
1009499,98,3,D,D
1001246,106,4,B,B
1006786,106,6,B,B
1005204,93,3,C,D
1007856,107,5,C,B
1003026,112,6,B,B
1008073,99,4,D,C
1001659,117,6,A,A
1007002,108,4,C,C
1005154,100,4,B,C
1006225,106,5,B,B
1002023,100,4,B,C
1009781,111,8,A,A
1006381,100,4,B,C
1008173,99,5,D,C
1009867,104,4,A,B
1006209,114,8,B,A
1006782,103,5,A,B
1009659,93,5,C,C
1004731,109,5,C,B
1006493,99,4,B,C
1005495,92,4,C,C
1009581,105,4,B,C
1003074,102,6,C,B
1000817,94,4,C,C
1005971,114,8,A,A
1008881,105,5,A,B
1001667,98,3,E,D
1007825,109,5,B,B
1009857,97,5,C,C
1004414,105,4,C,C
1006168,116,6,A,A
1001491,111,7,A,A
1009811,99,3,B,C
1009033,99,4,B,C
1002282,98,4,B,C
1001078,96,4,B,C
1006521,104,4,B,C
1005882,118,9,A,A
1001300,120,6,A,A
1003374,112,7,A,A
1007901,99,5,B,C
1000629,96,5,B,C
1007785,114,7,A,A
1009609,101,4,B,C
1002717,104,4,C,C
1006302,118,8,B,A
1006724,98,3,B,C
1004966,107,5,A,B
1007794,104,5,B,B
1000630,105,4,B,C
1000881,115,7,B,A
1003879,104,7,B,B
1001695,100,4,B,C
1001353,93,3,C,D
1002444,120,8,B,A
1007924,90,6,B,C
1005919,95,5,D,C
1000335,93,4,D,D
1001935,94,3,B,C
1006051,109,6,C,B
1008209,102,8,A,B
1003206,114,6,B,B
1003868,97,3,D,D
1006161,119,9,A,A
1003860,105,7,C,B
1005875,96,4,B,C
1003791,98,5,D,C
1009202,102,6,C,B
1003783,102,7,C,B
1004249,99,3,C,C
1000761,102,6,B,B
1008637,99,4,C,C
1002837,112,7,A,A
1004194,104,6,D,C
1004537,96,3,D,D
1001205,100,7,C,B
1005382,104,4,B,C
1000173,95,5,D,C
1001496,90,3,C,D
1005100,105,6,B,B
1006192,104,4,C,C
1007860,108,7,A,A
1007590,102,4,B,C
1006656,120,8,A,A
1009888,107,4,B,B
1007983,117,5,D,B
1009845,114,8,B,A
1008905,104,6,B,B
1005915,100,6,A,B
1008236,104,5,A,B
1003271,101,4,C,C
1008253,111,7,B,B
1002643,108,7,A,A
1006558,101,5,B,B
1005020,110,8,A,A
1009754,102,6,B,B
1003333,119,9,A,A
1005619,96,3,B,C
1009113,109,4,C,C
1001052,104,4,C,C
1005660,99,3,B,C
1002479,112,6,B,B
1006392,93,3,B,C
1003297,102,4,B,C
1002870,113,7,A,A
1001435,102,7,A,B
1002972,111,8,A,A
1009977,119,7,A,A
1007370,112,7,A,A
1000480,113,6,B,B
1009535,112,9,A,A
1007749,92,4,B,C
1001045,104,4,C,C
1009098,111,8,A,A
1000680,100,5,A,B
1001227,95,3,B,C
1005001,108,5,C,B
1008823,101,6,B,B
1002897,111,6,A,B
1003476,98,5,D,C
1000435,120,8,A,A
1000582,110,6,B,B
1003188,106,5,C,C
1007404,115,6,A,A
1008811,120,7,A,A
1002992,117,8,A,A
1007355,116,7,A,A
1001914,105,4,A,B
1007651,106,5,D,C
1009246,107,6,A,B
1006664,102,7,A,B
1006386,105,6,C,B
1000733,105,4,B,C
1004016,110,7,A,A
1009886,90,5,B,C
1004120,111,9,A,A
1009182,92,3,D,D
1007143,110,6,A,B
1000149,102,7,C,B
1006908,92,5,D,C
1008733,103,6,B,B
1001699,101,7,B,B
1005057,103,7,C,B
1003513,118,7,B,A
1004157,107,6,C,B
1006903,105,5,B,B
1008682,90,4,B,C
1006780,106,5,C,C
1008959,111,6,B,B
1009210,106,4,B,B
1009740,118,8,B,A
1008780,100,4,B,C
1007103,108,6,B,B
1007897,104,6,C,B
1004192,120,6,A,A
1007796,101,7,A,B
1001724,104,4,A,B
1005889,107,7,C,B
1006994,109,5,A,B
1007770,107,7,B,B
1005135,95,4,D,D
1006327,98,3,C,C
1000772,120,9,A,A*
1009931,105,7,A,B
1006156,116,6,B,B
1002018,120,8,B,A
1001096,101,6,C,C
1008009,108,4,B,B
1009893,98,5,B,C
1000834,111,8,B,A
1002999,120,9,A,A*
1008491,99,4,D,C
1007091,99,5,C,C
1009632,114,9,A,A
1002045,98,3,B,C
1003638,118,7,A,A
1006625,115,7,B,A
1008952,92,2,U,E
1009257,91,5,D,C
1005190,105,5,A,B
1001548,108,4,C,C
1005686,115,8,A,A
1003715,100,4,A,B
1004375,98,3,C,C
1008320,104,7,A,B
1004175,120,8,A,A
1006251,112,8,B,A
1002074,103,4,A,B
1002263,98,3,C,C
1005834,111,9,A,A
1008750,106,6,C,B
1006323,99,4,D,C
1008697,120,6,A,A
1005726,105,6,A,B
1003454,99,4,D,C
1000124,120,9,A,A*
1006690,103,5,B,B
1001842,103,4,A,B
1003969,116,7,A,A
1008754,116,6,A,A
1000207,101,7,A,B
1004515,104,5,A,B
1007354,109,7,B,B
1002204,106,5,B,B
1007482,109,6,A,B
1006576,93,4,D,D
1003884,118,6,A,A
1003674,112,6,B,B
1006605,120,8,B,A
1001970,113,6,B,B
1001149,108,4,C,C
1009226,102,4,B,C
1006808,100,4,C,C
1000938,96,3,C,C
1004269,102,5,A,B
1006939,102,7,A,B
1002977,101,6,A,B
1008982,107,7,B,B
1008242,103,4,B,C
1002800,90,3,B,C
1003432,94,4,C,C
1008755,104,6,A,B
1009709,106,5,A,B
1001877,108,4,C,C
1005774,106,7,B,B
1001371,94,5,C,C
1004222,97,7,A,B
1002949,108,4,A,B
1002125,108,4,B,B
1001581,102,4,A,B
1004732,111,4,D,C
1000728,90,3,C,D
1003225,120,8,A,A
1001627,115,9,A,A
1004074,113,9,B,A
1004340,99,5,C,C
1002603,114,9,B,A
1005282,97,3,D,D
1006652,99,3,B,C
1002362,105,5,C,C
1008596,112,8,B,A
1009965,114,6,B,B
1007774,90,5,B,C
1000646,93,3,B,C
1009281,96,5,D,C
1007836,119,6,A,A
1000787,98,4,D,C
1000438,103,4,B,C
1000818,115,7,B,A
1002202,98,5,D,C
1002037,103,4,C,C
1007620,95,3,B,C
1007197,113,9,B,A
1009569,111,8,A,A
1004511,107,4,A,B
1004840,104,6,A,B
1007305,108,6,C,B
1004598,107,7,C,B
1009122,109,5,C,B
1009808,103,6,C,B
1005424,111,8,A,A
1008884,111,7,B,B
1009329,102,7,A,B
1006722,97,4,B,C
1006063,102,8,A,B
1007353,114,8,B,A
1002955,101,6,B,B
1008322,103,6,C,B
1001527,97,5,B,C
1005996,120,8,B,A
1003893,99,4,D,C
1006011,110,7,A,A
1004688,90,4,D,D
1004213,103,4,C,C
1008256,116,7,B,A
1009658,96,4,C,C
1009121,114,6,B,B
1009735,101,4,C,C
1006062,110,9,B,A
1005773,108,5,C,B
1006688,117,8,B,A
1007527,109,7,C,B
1006315,108,7,C,B
1006197,104,5,A,B
1002596,98,3,C,C
1003721,97,3,C,C
1002791,111,8,A,A
1005621,108,7,C,B
1006126,96,3,B,C
1001338,117,7,B,A
1000340,107,7,A,B
1009146,110,6,B,B
1007486,106,6,B,B
1005944,103,4,B,C
1008335,98,4,E,D
1008381,108,7,C,B
1007243,106,5,C,C
1007456,97,4,B,C
1005420,102,6,A,B
1000384,107,7,B,B
1004901,103,6,C,B
1002742,110,8,B,A
1001208,103,4,C,C
1007291,101,7,A,B
1001852,98,5,B,C
1005474,97,3,D,D
1002876,94,4,D,D
1008735,104,6,B,B
1009449,104,6,B,B
1004402,105,4,A,B
1005231,103,3,D,C
1009768,110,9,B,A
1004833,113,7,B,B
1003474,92,5,B,C
1008653,99,4,D,C
1001393,98,3,B,C
1007548,108,5,A,B
1005494,110,9,B,A
1005918,104,4,B,C
1009863,93,3,B,C
1004305,99,4,D,C
1003760,119,6,A,A
1003909,103,6,C,B
1005433,107,5,A,B
1003527,99,4,C,C
1003029,120,9,B,A
1002054,110,7,A,A
1009278,90,3,D,D
1007030,104,7,C,B
1003932,110,6,B,B
1001158,106,7,C,B
1007206,116,8,B,A
1006948,112,6,B,B
1009655,108,5,C,B
1003268,114,8,A,A
1006292,109,7,C,B
1007388,106,4,B,B
1006530,119,7,A,A
1006885,119,6,A,A
1002690,104,5,B,B
1003406,111,8,B,A
1009986,110,6,A,B
1009638,107,7,C,B
1009256,95,4,D,D
1005350,101,6,A,B
1006106,107,6,B,B
1000244,98,3,D,D
1002760,99,5,C,C
1004507,104,5,C,C
1004872,111,9,B,A
1004889,90,4,C,C
1002136,100,4,A,B
1009175,93,4,D,D
1005713,104,5,B,B
1000441,97,5,C,C
1005636,91,3,C,D
1008997,112,6,A,B
1007970,103,6,A,B
1008343,94,4,B,C
1007172,107,6,A,B
1004461,110,8,B,A
1003628,113,6,B,B
1006835,101,4,A,B
1000106,103,4,C,C
1000652,112,9,B,A
1005965,106,6,C,B
1005329,101,5,C,C
1009544,95,5,B,C
1006504,107,5,B,B
1007268,115,9,B,A
1007371,100,6,A,B
1005785,108,6,A,B
1008331,101,6,B,B
1000651,109,5,C,B
1003716,105,6,B,B
1006556,105,4,B,C
1009427,104,6,B,B
1007422,116,9,B,A
1001484,107,4,C,C
1001854,92,3,D,D
1000625,102,5,C,C
1005937,120,8,B,A
1003372,110,6,B,B
1009344,90,5,C,C
1004728,102,6,B,B
1001482,104,4,B,C
1005225,109,4,C,C
1007813,107,8,B,B
1009666,113,6,A,A
1008756,94,5,D,C
1004520,94,3,B,C
1008818,119,9,B,A
1008746,106,7,A,B
1002725,103,6,A,B
1004250,102,4,C,C
1004558,106,6,B,B
1009285,100,5,B,C
1008600,98,5,D,C
1004784,106,5,A,B
1007460,107,5,C,B
1005095,96,3,C,C
1002068,107,6,B,B
1009782,110,8,B,A
1001188,94,5,D,C
1002325,104,4,C,C
1004187,109,7,C,B
1002738,104,4,C,C
1008416,99,4,B,C
1004332,103,7,A,B
1000842,110,9,B,A
1005877,108,7,A,A
1004814,103,6,A,B
1005624,90,4,D,D
1009951,106,5,B,B
1007812,117,6,B,B
1002590,99,3,C,C
1004584,97,3,B,C
1006567,103,4,A,B
1003189,112,9,B,A
1003140,94,3,B,C
1002081,106,4,C,C
1002997,109,6,B,B
1002112,93,5,D,C
1007619,118,8,A,A
1000196,101,5,B,B
1003658,106,6,D,C
1002453,115,8,A,A
1000156,107,6,B,B
1006820,115,9,B,A
1006030,111,7,A,A
1007670,94,4,C,C
1008714,107,6,A,B
1008057,92,4,B,C
1001295,105,6,A,B
1007976,109,7,B,B
1007130,108,5,C,B
1000940,110,6,B,B
1005021,115,8,B,A
1005491,103,7,B,B
1008080,98,4,D,C
1004423,100,5,B,C
1002835,107,4,A,B
1003133,112,8,B,A
1007485,108,6,C,B
1003175,106,4,C,C
1008456,105,5,B,B
1004745,112,8,A,A
1009016,117,9,B,A
1001376,114,7,C,B
1006354,109,4,B,B
1008925,104,7,B,B
1004437,103,4,A,B
1000280,90,3,B,C
1001146,94,3,D,D
1003310,110,8,B,A
1002583,120,6,A,A
1002608,113,6,B,B
1003878,94,4,C,C
1006031,104,4,C,C
1000811,109,6,C,B
1006451,108,4,C,C
1007601,112,6,A,B
1007582,116,7,A,A
1009470,90,6,B,C
1002793,93,3,D,D
1000264,106,4,C,C
1002689,94,4,B,C
1009327,99,3,C,C
1003066,90,3,D,D
1007443,103,6,C,B
1002355,112,9,B,A
1009603,120,8,A,A
1008055,116,7,B,A
1000522,91,5,D,C
1001821,115,9,B,A
1007507,90,5,A,C
1001243,99,4,B,C
1003551,108,7,B,B
1005833,119,7,B,A
1008910,95,4,D,D
1004902,101,5,A,B
1008875,103,5,C,C
1000038,117,4,D,C
1007509,104,6,C,B
1007444,120,6,A,A
1002483,106,4,C,C
1002377,90,4,C,C
