Ref_ID,SATS,GCSE,GCE_AS,GCE_A_level
29532552,120,1,A,C
84549885,114,2,C,B
76596293,97,1,E,U
18137042,120,9,B,C
44044323,114,3,C,C
24544300,101,2,C,B
71139293,80,1,D,D
96525468,120,9,B,B
59135707,90,4,C,U
84756020,88,2,E,E
31700305,114,1,A,B
29387569,120,6,D,E
83274005,118,3,A,B
12930433,110,5,C,C
45032858,110,1,C,A
28617213,113,1,D,A
68681541,112,5,A,A
12882177,107,5,B,B
47385963,105,5,C,C
16755429,103,3,C,D
58738126,96,1,E,E
98292083,101,3,D,B
20043811,87,8,A,A*
28105271,103,2,D,D
51768249,94,4,D,E
95163946,93,8,D,A*
57488638,106,4,B,B
17150103,118,9,A*,A
73921607,113,3,D,U
59894282,88,1,E,D
32552593,94,2,E,D
74637378,113,1,A,A
31713972,94,3,E,E
26256754,102,2,B,C
29328285,110,2,A,A
42767787,94,2,E,U
36784631,105,2,C,B
25412136,91,3,D,D
63339703,98,3,D,D
71319429,107,4,D,D
62448874,88,1,E,D
19449803,108,1,C,D
62675601,104,2,C,D
29755184,110,2,A,C
22553411,106,2,B,B
52458693,118,1,A,B
18161839,105,4,C,D
52191828,100,4,C,B
92216152,105,3,C,C
85227308,109,1,B,B
62241868,104,2,D,B
49262143,104,3,B,B
98446019,97,3,C,U
64175559,97,3,C,C
44045044,90,3,C,D
92470598,120,7,A,C
58472413,92,4,C,E
91300008,97,5,B,B
24670098,97,2,C,C
14143393,113,1,B,C
36994580,101,4,C,D
32883230,116,4,A,B
34437530,97,1,C,U
99424431,107,1,B,C
19021990,96,2,D,D
23985103,120,3,A,B
63097957,92,4,C,D
14833011,107,1,D,C
63773407,110,2,A,C
89794565,108,1,B,B
64780152,102,4,D,B
63246280,103,5,D,C
47315977,104,5,C,B
22930956,103,1,C,D
99504917,114,3,A,C
58570796,120,7,B,C
94262746,98,3,D,D
10180952,90,4,C,E
73316100,103,2,C,C
62067959,120,9,B,A
22048302,96,2,D,D
47838658,120,8,A,A
17132080,120,3,A*,C
79884211,98,2,U,C
73949430,110,2,B,C
85907590,120,1,U,A
67546491,100,5,B,B
34146895,102,1,C,B
98891645,98,3,E,D
72867181,94,4,E,E
79686386,98,1,E,E
64676938,92,4,E,E
51663941,104,1,D,D
30179615,96,2,E,C
51647836,106,5,B,C
88287497,88,2,U,U
22134585,107,2,B,D
10042366,112,1,B,A
37862818,84,3,U,E
88571801,108,1,C,D
64185324,116,1,A*,A
57224772,92,4,U,D
98575045,120,5,A,C
44698616,108,4,D,C
33226433,97,3,D,C
52137318,103,5,B,U
40514995,110,1,B,A
36792040,105,4,C,C
42394327,109,7,B,A
59065575,95,6,D,A*
74522495,106,1,B,E
19610780,90,1,C,E
51368817,103,3,B,B
16620600,95,3,D,C
28344610,97,2,C,D
92471076,116,3,E,A*
58849021,115,2,A,A
73686459,110,5,C,B
44748632,93,4,U,E
22579379,101,1,C,D
21115661,116,6,A*,B
10932045,105,5,C,C
65280853,120,4,B,B
77985983,108,4,C,B
84122762,106,3,D,D
20228877,101,5,C,C
63653847,105,1,D,B
37686355,102,2,D,B
46000045,111,5,B,A
88021677,114,4,A,C
41022231,96,2,C,C
85508422,91,2,E,U
20865519,86,3,D,U
20795670,109,1,B,B
29478804,93,2,C,C
15120903,82,1,U,E
32752885,108,4,C,D
71982165,120,4,B,B
83721811,104,1,B,B
52937979,112,4,U,C
30888970,105,3,C,B
31929202,103,4,B,D
94254522,113,1,B,B
19547880,101,3,D,B
86227506,107,5,C,C
10609743,107,5,D,D
22042160,97,2,U,E
10176812,114,6,B,B
17709267,102,4,D,D
83753446,96,3,E,E
42978434,109,2,D,C
18026792,95,5,D,A
84169457,104,3,C,C
93270786,104,4,D,D
32481556,115,7,B,A*
73487618,109,1,B,C
49635833,104,3,B,B
34430182,112,2,C,B
64687399,118,6,A*,B
87970471,110,4,D,U
48848178,104,2,B,C
52934840,91,1,D,U
73205512,93,3,E,U
59265988,101,1,C,B
42167738,98,1,C,E
40365722,102,4,D,B
54694825,105,3,D,C
35186189,109,5,B,D
91700791,103,1,D,C
23976584,109,7,B,B
42021909,105,4,C,B
16139397,84,1,E,E
16695999,95,4,C,D
50703238,103,5,B,A*
85306613,92,3,C,E
59094321,110,5,C,A
98333204,119,8,A*,C
96757084,116,6,A,C
92218154,102,4,C,D
46567656,119,1,A,B
67347173,105,3,C,C
96910485,101,1,C,C
74816954,98,3,C,D
32308490,101,5,B,D
97434243,100,3,U,U
98796996,106,5,U,A*
97478047,106,3,C,D
91283879,104,1,B,D
84271552,108,4,B,D
62289885,116,3,B,A
36817836,113,1,A,B
76144586,89,7,U,E
73211946,80,2,U,D
66381524,113,5,C,B
93732461,90,2,U,C
54427886,102,4,D,C
54048511,92,4,C,U
84429158,86,2,U,D
81802242,109,5,D,D
82911342,112,3,B,B
12792289,98,4,C,D
34873516,80,3,D,E
53645551,99,3,D,E
93568816,108,4,C,B
74244109,89,3,E,U
80848102,106,4,B,C
36916015,104,1,D,B
36550301,110,4,A,A
96911338,105,5,D,D
99544128,94,3,C,D
65238995,116,7,A,A
42757089,102,1,D,B
62416995,104,3,B,A
89011404,95,2,U,E
68004575,100,2,D,C
49129850,95,3,E,D
46120270,102,3,B,C
95550613,120,7,A,B
12491839,90,2,U,D
69572751,88,3,U,E
28875708,119,5,E,B
49720592,102,3,D,C
21871908,97,2,D,U
58874427,114,4,C,C
36025525,98,1,U,D
56376928,120,1,A*,B
24551039,111,4,A,C
74752296,99,2,E,C
28394068,120,2,A,A
86284026,98,3,U,D
32118027,111,3,A,B
67713040,107,4,C,D
47831832,117,6,A,C
42904119,120,5,A,B
74171337,104,4,C,C
35668463,96,4,C,U
56028325,109,3,C,D
96114103,97,4,C,C
78161879,120,2,A,B
83712552,105,5,D,D
95841791,100,1,C,A
38795792,106,4,B,B
56904181,91,1,D,D
91521207,94,3,E,D
30241285,116,7,A*,B
83702785,97,1,E,C
51572943,94,2,U,U
69898528,109,1,C,D
15925599,116,2,A*,B
43464031,111,5,B,C
17935531,114,4,C,C
72600215,96,4,B,U
62724903,90,2,E,D
40719270,119,4,A*,C
28295319,101,1,D,C
19391613,101,4,C,C
35278901,117,9,A,C
90668042,110,4,C,A
76736045,109,2,C,B
33589337,120,7,B,B
19230519,98,2,C,E
61737627,113,4,D,E
19146444,105,5,B,D
27575538,107,2,C,D
46274357,119,6,A*,A
24407821,109,1,B,D
72411798,109,4,D,C
45034069,115,5,A,B
74003828,100,5,C,D
78298780,96,3,E,U
70559634,94,3,E,D
74833895,84,1,U,U
41294866,120,7,D,A*
95774112,93,2,C,U
88419758,102,2,D,C
37231859,101,5,U,E
59517110,107,1,D,B
69261379,112,8,A,A*
45783698,113,6,C,A
31711544,98,1,E,E
98136603,102,1,C,B
83452923,107,2,C,D
28910311,102,3,C,D
37633350,120,5,C,U
43185860,109,4,D,D
25104732,111,3,C,A
33669390,111,1,C,C
63530963,116,7,B,A
74682386,106,3,B,C
77839585,91,2,D,E
89490992,108,5,D,C
40419707,97,1,U,U
69525347,99,3,D,C
91371361,110,5,A,A
51504700,116,2,A,A
27932511,104,5,B,D
43502428,107,5,E,C
62879551,120,8,C,B
88017443,106,2,D,C
40326445,120,7,A*,C
24523610,110,3,B,C
13641182,86,1,E,E
64257636,112,3,B,C
89703616,108,3,C,C
91037191,117,9,A,C
12257681,111,4,A,B
28757725,103,2,B,C
69085890,92,3,D,U
16208146,102,4,C,B
55696126,95,3,U,E
22643574,98,1,C,C
49567102,110,2,C,A
86229306,120,1,A,C
59976202,108,3,B,C
56030396,92,3,E,E
23057157,108,2,C,D
81361761,116,5,B,B
97238569,98,4,C,E
63292617,103,1,E,U
30715566,104,3,D,C
91704543,96,4,U,U
86552489,110,1,B,A
52729727,103,2,U,U
68635838,108,1,B,D
74166096,95,4,D,E
43298590,100,4,D,A
42455475,111,4,B,C
46636134,100,3,C,C
21084640,120,7,B,C
17178555,100,2,B,C
67027615,106,1,C,D
13960566,113,7,D,U
57930679,90,2,E,U
13941251,86,3,U,E
74656253,89,1,E,E
12015329,117,8,A,A
33790899,98,1,C,E
17560073,120,7,A,A
79428570,98,1,E,C
62789787,106,2,D,C
56309580,119,9,A,A
90852917,120,5,A,C
56910064,120,1,A,B
33229749,116,2,A*,B
44216010,114,1,A,B
65208830,110,5,A,B
16576962,112,6,A,A
16862754,98,4,U,D
49542581,96,3,U,E
35604744,104,4,B,C
96209283,102,7,A,E
84464682,99,1,C,U
51344608,111,4,A,C
85296004,114,4,A,B
69093597,105,5,C,B
16297998,119,4,A*,A
76910654,93,1,D,D
46809417,102,3,B,D
43832784,97,1,D,D
22434365,85,2,D,D
70747705,103,5,C,B
42595936,103,5,D,B
27278732,119,7,A,C
53804407,110,4,B,E
42251114,94,2,E,U
14164065,120,9,B,A
72911113,116,7,B,U
47340925,110,3,E,D
28720710,102,1,C,C
67216926,94,3,E,E
45678280,100,5,C,C
93199969,115,5,A*,B
58967913,120,2,E,D
69373944,119,6,B,B
66781173,99,2,U,U
85657745,93,3,C,E
50005134,105,3,D,D
91581393,86,3,U,D
73875210,107,4,D,C
60101502,103,2,B,C
59192773,99,2,D,C
61041071,88,3,E,E
78319548,109,3,B,D
68754320,99,2,C,E
48928234,92,6,U,D
68838367,80,2,U,U
79207601,104,2,B,C
70270109,120,6,B,B
84447851,120,4,C,B
54298776,99,2,D,C
85700617,98,4,U,U
77441113,109,3,D,B
26833302,94,1,U,D
74975450,107,4,C,B
67699485,112,2,A,B
21789435,116,3,A,C
79718921,103,5,B,B
89780214,102,2,B,B
35269456,95,1,U,E
90709618,96,3,C,A
58342695,102,4,C,C
92311951,108,4,B,C
49591332,113,2,B,A
92271328,96,3,D,E
11143139,119,2,A*,C
49508651,101,5,D,B
39104141,104,3,D,B
48485633,97,3,U,E
11737936,80,2,D,E
94501161,113,1,B,B
87768528,111,3,B,B
20114088,101,5,D,B
64712037,105,2,C,C
70134232,109,2,D,B
70708490,88,8,B,B
92699107,99,1,E,U
36209975,112,2,C,B
97305943,91,3,E,E
74735897,107,6,D,B
43314552,90,4,U,E
74981100,109,1,C,C
58987554,104,3,D,D
88672322,88,2,D,D
97950133,116,9,A,C
14857728,97,4,D,D
89987182,96,3,E,U
50795233,106,2,C,C
53578885,115,2,A*,C
20646222,94,3,U,D
18914084,105,5,B,C
99666191,108,4,D,C
97118270,111,2,E,E
91195920,106,6,B,B
24621546,100,5,D,C
26677495,96,3,D,U
93470408,105,1,C,D
15826326,93,3,C,D
75190892,80,3,C,D
20613918,108,8,U,U
29308923,113,1,C,B
63010778,80,3,D,U
78122848,94,3,C,C
48846200,110,1,C,B
56243847,120,3,A,A
29598471,104,2,B,C
56003477,97,4,C,E
62381213,102,2,C,D
24768274,118,5,B,A
59013073,98,2,D,C
77893723,96,4,E,C
96600024,99,2,E,A*
40549370,94,2,C,E
50499886,105,5,B,D
96592993,120,2,A*,B
14945694,107,2,B,D
64967949,101,7,U,E
37574271,101,1,B,C
77243601,88,2,E,U
81654014,113,6,A,B
29232590,103,5,B,D
73502737,102,2,D,B
50190930,120,9,B,B
48870804,107,4,D,B
20733381,96,2,C,D
12942226,100,4,C,B
49527902,115,2,B,B
25496486,105,2,D,B
21290589,90,3,C,U
96110738,113,4,A,C
41389836,97,3,E,C
24525841,120,3,A*,C
51360288,115,4,A,B
47309715,100,4,C,A*
82988956,117,6,A,B
68332685,105,4,E,A
15756790,113,7,B,A
17561286,109,3,D,C
76270315,96,3,U,D
75940220,98,4,U,C
97980090,114,2,A,C
25455158,101,2,D,C
98527160,100,5,D,B
83439451,94,3,U,D
34242091,108,2,B,B
52103859,120,5,A*,B
71130119,93,4,E,C
10505797,104,1,D,D
63984281,118,6,B,C
95398692,103,5,C,C
38444264,109,3,B,D
54937972,93,3,B,D
57236122,108,5,B,C
34166989,102,1,D,C
43524141,114,1,A,C
39875832,116,6,A*,A
87196396,120,6,D,A
14971517,110,7,D,E
71675912,107,7,U,U
35993968,106,2,D,D
57418358,100,5,B,C
89332632,107,1,D,D
14750753,101,4,B,C
27027605,106,5,B,B
21722048,117,5,A,B
45573847,94,1,E,C
73005886,115,2,A,B
47559679,117,1,B,B
20232992,103,2,B,B
85481365,83,1,D,D
54704955,98,4,C,U
20931163,117,1,B,A
35870885,104,5,B,C
39514654,94,1,D,D
91202393,99,1,C,C
63037224,112,5,A,C
21826758,109,2,D,B
74553746,102,4,D,C
60348273,100,8,U,B
99353184,100,1,C,B
84589972,95,3,U,U
22560629,120,9,B,C
22224559,101,4,D,B
75080852,116,4,B,C
80199482,119,2,U,A
85828102,114,8,A,E
31918781,100,2,D,C
52662807,108,5,D,C
81430803,104,4,D,D
39161662,95,2,U,C
45870144,107,4,B,C
95074767,92,3,C,U
43399902,116,4,E,E
59265557,99,2,E,E
79006335,106,1,B,C
23093301,107,1,B,B
69069284,101,4,D,B
60959136,110,1,C,A
42811391,99,2,C,E
51127154,113,6,B,B
31919838,91,4,U,D
85775813,105,2,U,A
51031252,120,6,B,C
19221370,94,4,U,D
36706757,97,2,C,U
51312088,109,5,B,B
90313051,106,2,D,C
22228524,108,4,C,C
73033241,109,5,D,D
19747867,110,5,A,B
47155453,115,1,B,C
75013658,108,3,B,D
78953726,102,2,B,B
91896331,111,1,B,B
33403367,120,2,A,C
25990699,103,1,B,C
40596360,94,4,C,U
68721198,115,9,A*,B
33220180,103,5,B,B
97170680,82,3,E,E
22468624,112,3,B,A
86789696,99,1,D,U
77320026,103,4,D,B
48620255,107,4,B,C
84026957,106,2,E,E
69590969,111,4,B,B
48142524,100,3,B,B
58463092,109,4,C,B
72691265,101,5,D,D
48242197,111,7,B,A
93306683,110,6,B,C
78447539,95,3,C,E
58505055,115,4,B,A
77589327,99,3,U,D
30972930,112,8,A,C
30098678,108,5,D,B
33219896,120,6,A*,A
74266589,102,4,B,B
63505972,101,3,C,D
77857495,104,5,D,C
83090170,101,4,C,B
66955870,112,6,U,E
28471897,88,1,D,E
13400043,93,4,C,U
30722895,93,4,U,U
89415135,114,5,B,B
16831122,120,5,A*,C
72825766,103,5,B,D
26596084,102,2,B,B
21729576,105,4,C,D
72312794,116,4,A,C
27460493,95,3,C,C
40825288,106,5,D,C
49377901,114,5,A,C
83139952,109,1,D,C
12204578,106,1,D,B
39152677,114,3,B,C
42868652,80,2,U,U
42509443,111,5,B,B
50954219,97,1,U,D
94572967,86,3,D,U
29084575,109,5,D,C
54964802,118,2,A,C
86797408,103,2,B,C
40081201,114,2,A,A
16902898,120,6,A,A
20419302,117,5,C,D
75878868,120,1,A*,B
60787316,111,6,A,A
88345297,105,4,C,D
21876619,88,1,U,E
34690948,102,2,B,D
28531819,96,4,C,D
91284042,120,6,B,A
67353600,102,5,C,B
98828445,105,2,U,A
21858412,110,3,A,A
98530466,104,1,D,C
46320815,120,4,A,B
23590048,98,2,D,U
41628278,106,2,D,D
45113708,97,3,E,U
57164311,91,1,C,C
98447936,98,1,U,C
80454016,104,2,B,C
26869131,100,3,D,C
64488738,97,1,U,C
13458995,90,4,U,D
64219037,103,1,D,C
62590874,89,2,U,E
65106830,112,1,C,C
13736252,105,1,D,C
68569786,89,1,E,E
86369497,101,2,D,C
73412684,96,1,D,U
92024484,107,2,E,B
73533041,117,9,A,B
53319882,85,2,D,D
16267357,105,5,B,D
95475347,102,4,D,A*
76149512,111,3,C,C
86729509,106,1,B,B
68359340,96,1,E,C
86876105,101,1,B,C
78711933,96,2,C,D
69220617,115,8,B,A
71335931,104,4,C,B
11172911,120,1,A*,B
59690027,103,4,D,D
25624089,97,1,E,C
72998366,89,1,E,E
37040845,86,1,E,D
30951728,88,1,U,D
18788018,107,7,B,D
99764142,109,4,B,B
39859229,88,2,U,D
83636225,113,4,C,A
91067811,99,3,E,E
64232696,105,7,C,D
43689069,120,7,A*,A
40632977,113,2,B,C
37875047,101,1,D,D
78315595,95,3,U,E
78931054,82,1,U,U
63373157,97,4,E,E
11936156,102,2,B,D
21877947,94,1,U,C
34907292,103,2,B,D
65675703,105,1,D,B
72564772,102,5,B,C
14642555,97,3,D,U
12954512,106,3,B,B
41994328,108,6,A,D
45338975,93,1,U,D
55129999,118,9,B,B
81900589,103,2,B,B
49753820,104,3,D,B
85684988,111,6,C,C
96950057,106,4,B,C
86032630,114,4,B,B
29000275,107,5,C,C
59893466,98,4,D,D
34872312,108,5,C,C
33150857,93,2,U,E
37052449,105,4,C,D
66621805,104,2,C,D
20449856,102,4,B,C
20530841,103,5,D,C
67749564,85,1,E,U
32943153,99,2,U,U
35423627,105,5,D,D
74753451,106,1,B,C
47782590,94,4,E,D
29158747,117,8,A,A
91229701,95,2,E,C
61170274,114,2,A,C
49571869,108,4,D,D
12570945,98,1,U,E
79101643,120,5,A*,A
59366047,92,1,U,C
91731451,113,5,A,B
69786610,114,3,C,A
94809954,97,3,C,U
98184182,118,5,A,A
29319861,101,2,B,B
79348671,107,2,D,C
95980179,107,2,C,D
72664040,103,3,C,D
15430520,112,6,B,A
31093508,112,2,C,B
77096739,87,1,U,E
73271705,117,5,A,B
11252094,87,3,U,U
36647524,114,7,A,C
39489469,115,8,D,E
97230090,93,2,D,U
87560483,100,5,B,B
21505325,93,5,A,C
62524948,102,3,C,B
61242575,101,5,B,B
83329145,112,2,E,C
32831341,117,5,A*,A
20829231,118,5,A,B
93305078,98,3,U,C
34365947,102,4,D,B
28327739,87,2,E,E
39617449,96,2,U,C
14632047,114,6,C,B
21931988,120,6,B,C
52777849,92,3,E,U
76269844,98,1,E,U
21229694,104,5,D,D
20310951,107,1,D,D
55944585,96,1,E,C
35681369,108,3,C,D
95484517,99,1,E,C
28019125,104,5,B,B
90445387,109,4,B,B
30371074,104,2,C,C
25276206,100,1,D,B
39717860,103,6,U,U
38947934,103,6,C,A*
72929964,100,1,B,B
14098443,101,3,B,C
83269847,120,9,B,A
99351102,110,6,B,C
82288276,101,3,B,B
24789828,111,2,C,A
82408386,101,5,C,C
88582758,116,7,A,C
30974957,108,4,D,D
37087079,103,1,D,B
72255254,108,2,D,D
79249744,88,5,B,C
43986097,93,3,C,D
54541885,92,1,U,C
52218684,105,5,C,B
56334275,120,8,A,C
21417594,120,2,A*,C
97906547,110,5,B,B
60581916,109,3,D,B
32753664,86,3,E,E
85687288,99,2,U,C
28405266,96,2,E,D
53807454,98,3,U,C
58603573,102,5,C,D
88141859,99,1,C,C
54260198,84,3,D,E
23612342,111,1,D,U
94601277,93,3,C,U
54417581,106,4,D,D
56822006,120,9,A,B
42173319,95,1,D,U
93307739,80,3,E,D
51119484,101,2,B,C
85900512,115,6,B,A
79805449,120,1,B,C
41628296,92,4,D,U
80317482,109,1,B,D
66399660,99,4,C,E
70917296,103,3,D,D
86557709,120,2,A,A
17637207,89,3,D,U
20748255,107,1,B,C
27983618,109,3,C,D
29576132,115,8,A,C
33451178,105,5,C,C
24604364,107,4,D,B
79822109,100,1,B,B
88902654,107,5,D,A*
69080310,101,1,B,B
86081751,110,1,C,B
59314150,100,1,C,C
69385064,108,4,B,D
53478409,104,2,D,C
90316052,115,5,B,A
18164505,103,3,B,A
24916988,86,2,E,D
73409561,117,7,B,B
65994095,95,1,C,U
99604491,97,4,U,D
34738158,98,1,E,U
30918361,118,2,A,B
33832551,83,3,D,U
16307674,120,4,C,D
42117001,115,4,B,C
88341479,106,4,D,B
80299907,103,1,B,B
97188015,107,4,C,C
86361275,109,2,C,B
43756414,110,4,C,C
17442770,110,5,B,A
18063172,105,2,C,D
37207504,102,1,E,A
79928345,102,1,B,B
13161305,102,3,C,D
23643873,115,2,A*,C
77726474,110,7,A,A
69848075,80,1,E,E
26459698,111,4,E,U
25027977,106,6,E,C
85129906,104,3,B,D
86487749,100,2,B,D
11812745,115,5,A,A
35721240,113,1,B,A
15873089,96,4,E,C
46370984,108,4,C,D
54633848,94,2,E,U
78329502,90,4,C,U
77946475,98,3,C,E
43141337,113,4,C,B
76367976,114,2,A,A
31847878,109,4,B,B
70549646,111,5,C,B
78381957,109,5,C,C
74512459,98,4,U,U
40681900,108,3,B,B
85544389,112,1,C,A
39799285,112,4,B,B
20597296,116,5,D,D
79353411,111,7,B,B
74787771,108,4,D,C
82326866,115,6,A*,A
76743223,104,1,D,C
10147177,95,4,C,C
78121552,102,3,D,B
45637408,97,4,E,D
49252755,97,2,U,A*
31121110,103,3,B,D
54893323,96,3,U,E
37516585,101,2,D,C
85608928,85,1,E,D
37569636,106,5,D,C
61005867,104,1,C,D
31046149,96,6,C,A*
77472836,111,4,B,B
15441056,113,3,A,C
67524637,88,1,D,U
78696121,96,4,U,C
24665086,96,3,E,C
36500258,95,2,U,D
86985102,112,6,A,A
30112808,102,1,B,D
90863933,101,2,B,D
12448657,84,3,D,E
92624591,110,4,C,C
11981768,92,4,E,U
27201249,105,5,D,D
13339017,107,4,B,B
49239204,118,3,D,D
30393995,91,2,E,D
88178556,80,1,U,D
57229721,106,1,D,D
28886355,120,5,A,A
76553067,116,5,A*,C
55818757,106,2,D,B
99832921,99,3,A,A*
83197650,112,1,A,C
95172904,94,3,D,E
67958138,109,2,D,B
60239173,109,4,C,B
36517641,115,8,A,A
18963950,120,3,B,A
30673871,108,4,C,B
44926375,99,2,E,E
91397986,104,5,B,D
44326775,86,3,D,E
74652914,97,4,C,C
31934354,100,3,C,C
21800280,99,2,C,E
18688675,106,1,C,B
80315768,96,2,E,D
82728754,115,2,B,C
21016849,104,3,C,D
62358731,104,3,D,B
84643602,101,1,C,D
63616417,106,5,D,D
30815828,112,4,A,C
66456262,95,3,U,U
87479367,97,3,D,U
17579025,101,1,D,B
68835802,91,7,C,A
52448952,96,2,D,D
88511655,99,1,C,D
76553792,113,3,C,A
91162914,107,3,B,D
92795275,106,3,B,B
63848945,113,3,D,D
51783270,103,2,B,D
65405910,108,5,C,D
81590957,103,1,U,D
24518600,107,5,B,C
76840936,98,3,D,U
68495316,80,2,D,E
58139953,103,3,C,C
22278355,118,9,A,B
41787400,113,4,A,A
72322151,114,7,C,B
91914322,116,6,B,A
29337528,105,4,B,C
93253481,106,4,D,B
64696190,98,2,E,E
85749779,101,1,C,B
84553640,110,1,B,B
99684432,116,6,A*,A
68162075,103,5,B,D
77679922,99,1,E,D
49708187,104,5,D,C
19643505,110,3,C,D
19853306,90,3,D,E
77285652,81,1,D,U
78717853,98,2,D,U
80562053,92,4,C,U
11354120,99,4,U,D
84858866,103,1,B,C
62936807,99,4,D,C
11735689,119,5,B,C
47432956,107,3,C,D
16856130,107,2,D,D
21966451,110,6,C,A
16361008,93,4,E,D
29947647,114,4,B,C
55836320,103,4,D,C
73055874,111,4,A,B
22055342,93,1,U,C
60860445,88,3,E,U
70937561,112,1,A,B
48723790,108,2,B,B
75002110,95,1,D,E
90321124,95,1,U,D
25226706,115,1,A*,B
36823196,92,2,C,E
52136472,120,9,A*,B
67216355,95,1,U,C
72583221,110,4,C,C
81312719,101,2,D,B
43675593,110,6,A,C
70830049,99,2,E,U
19809871,102,5,C,C
31462509,104,2,D,D
92840296,94,3,U,U
85407180,111,1,B,C
55795600,99,3,C,E
79828072,102,2,C,C
19511311,94,8,U,D
66300894,80,2,E,E
36554607,102,1,C,C
86862917,120,6,A*,B
82420307,112,1,B,C
43501422,104,3,D,C
41471379,101,4,D,B
62067403,104,5,B,B
45801843,109,3,A,U
41525247,92,3,D,D
41806372,115,6,A*,B
40429399,111,6,A,C
75828722,111,3,B,A
91992857,108,3,D,D
73063202,104,3,B,C
59420198,111,5,C,C
12265400,110,7,B,C
59330889,100,5,B,D
31208002,98,4,U,U
19651074,105,1,D,D
98738585,119,2,B,C
13145824,92,2,D,C
15261803,89,1,E,U
79221740,106,4,D,C
91668889,105,2,C,C
54613135,106,5,B,D
12912499,106,2,B,D
35654617,102,2,C,C
84526587,119,8,B,C
49379861,88,2,E,U
11592120,96,1,D,E
44347430,103,4,B,D
13328634,88,3,U,U
44595265,102,3,C,C
16308591,120,4,C,C
67250896,104,2,D,B
80576847,106,1,B,B
63013244,91,3,C,E
55107287,98,1,B,U
94893811,100,2,B,B
22074352,101,5,D,D
30965645,117,8,A*,B
35509174,110,5,A,C
25337199,93,4,U,U
33809419,106,5,D,D
14160437,109,5,B,C
78032233,115,5,A,B
52609432,120,3,E,B
90466299,94,3,U,U
72578718,96,1,D,U
84251990,91,4,U,E
27270859,102,4,B,D
25543191,109,2,D,D
36196951,114,4,B,C
95894035,103,4,B,C
96004592,101,1,B,C
50703036,106,3,D,D
93649738,96,1,D,U
12869353,120,5,A,B
96192723,88,3,D,U
75201975,106,2,B,B
28961716,120,1,B,B
91132978,104,4,C,D
89310669,102,5,C,C
45804289,100,2,D,E
36459740,102,2,D,D
54378553,118,1,B,B
20899553,82,2,D,D
18335162,119,3,B,B
53738746,90,2,D,C
56039487,101,5,C,C
79689193,100,4,D,B
25564349,110,3,A,A
63757935,88,1,D,U
90826547,109,4,C,C
21005515,120,9,B,B
38426085,90,2,C,D
52693003,106,4,D,D
78311609,97,4,E,E
88530306,108,5,C,C
30107369,104,5,C,C
80588411,98,8,U,E
53307454,109,1,C,C
66614519,120,9,A*,B
46361341,102,2,D,D
48707769,111,5,B,A
29040947,91,1,E,U
88498174,94,4,D,C
90054990,109,2,B,D
56910636,119,2,B,A
52024288,108,5,D,D
72036793,101,2,D,D
99864453,104,3,C,D
21182039,91,3,C,E
40890308,110,7,A,B
30822937,113,1,B,C
96237494,99,3,C,U
65334834,99,4,C,C
73261501,107,4,C,D
81922376,100,4,C,B
89390141,103,5,D,B
62333421,120,8,B,C
39354271,102,1,C,C
34029557,100,5,C,D
13641478,98,3,C,D
48652961,111,3,A,C
42972983,102,2,D,B
84044261,98,1,E,D
46799043,117,3,A*,B
94446606,118,3,B,C
20987424,98,6,U,U
16242995,85,3,D,U
42700470,114,4,C,E
39759726,97,4,C,E
58630050,112,3,C,A
55596197,84,2,D,E
89989929,113,1,B,A
50540251,92,4,C,U
74503206,111,2,C,A
21365068,104,2,D,C
94144706,94,4,D,U
33073996,100,4,D,D
55663439,111,4,A,B
35096213,105,4,D,B
59599181,110,2,C,U
65143330,120,4,B,A
35032266,88,3,D,D
14196242,120,1,A,A
81002197,105,1,B,D
57612054,95,3,U,A*
50154623,91,1,C,E
76144749,102,4,B,B
84036400,113,2,C,C
50969661,103,3,D,B
49676718,119,3,A*,B
93129025,89,2,D,U
75975398,104,2,D,D
43464166,91,3,E,C
58582472,108,4,B,B
80217458,113,4,C,C
47925495,100,5,B,C
69570050,80,3,U,U
65224067,106,5,D,B
75900491,108,2,B,B
87184602,108,1,D,C
12209806,116,9,A,C
47922953,93,2,C,E
38850841,111,5,B,A
95635520,116,9,B,B
70753654,86,1,E,E
14978889,107,3,C,C
43950507,99,4,E,E
51395796,103,7,A,D
91290832,107,7,A,D
39588433,99,1,U,C
16437318,97,4,U,D
17300812,104,1,D,C
25805012,93,4,D,C
79986921,93,2,E,E
34645535,111,6,C,C
34174768,93,4,D,U
50782637,111,2,B,A
77985183,109,4,E,A*
60022213,87,1,E,U
83346328,97,4,C,D
21539697,116,2,B,C
94208447,94,1,D,U
78079333,99,4,E,C
34147080,109,4,E,E
59238341,112,4,C,C
90191519,101,3,D,C
33148781,98,1,C,C
36056245,118,6,A,B
93481040,120,4,A,A
19702979,114,6,A,A
20674506,105,2,B,D
17378216,96,3,C,U
26439840,96,2,U,U
74275086,109,4,D,B
92396078,108,3,C,D
36251607,118,5,A*,A
14335591,111,7,A,C
44199774,89,2,E,D
84744627,115,3,U,D
38812126,94,4,D,D
38383166,100,5,B,B
70499203,107,4,C,D
62429615,120,5,A,B
42496246,120,1,A,C
71969988,110,2,C,A
13284078,102,7,C,C
19694761,109,1,D,B
11123485,113,5,C,A
35416936,101,2,C,D
79609153,120,8,B,C
